251.05,0.072982,0.93263,0.02473,0.79339,-0.41816
311.06,0.054032,0.89608,0.030107,0.67755,-0.46258
371.07,0.030057,0.98621,-0.10244,0.74218,-0.40267
431.08,0.041272,0.92239,-0.079554,0.75045,-0.4032
491.09,0.043746,0.97356,0.037142,0.74988,-0.44112
551.1,0.040683,0.99691,-0.1632,0.73135,-0.44078
611.11,0.037919,0.98999,-0.061937,0.76075,-0.39505
671.12,0.035302,0.99029,0.07043,0.78037,-0.35173
731.13,0.031616,1,0.003265,0.78686,-0.35262
791.15,0.031616,1,0.0032682,0.78764,-0.35297
851.16,0.031616,1,0.0032617,0.78607,-0.35227
911.17,0.04205,0.98868,0.025947,0.78186,-0.37985
971.18,0.052447,0.99332,0.084805,0.76977,-0.4175
1031.2,0.053638,0.99999,0.084889,0.77053,-0.41792
1091.2,0.052642,0.9814,0.10385,0.76813,-0.40948
1151.2,0.058086,0.96472,0.10408,0.71352,-0.38211
1211.2,0.049555,0.94221,0.044508,0.75464,-0.42867
1271.2,0.039268,0.94935,0.045059,0.79166,-0.33906
1331.2,0.041864,0.98075,0.025394,0.78807,-0.36907
1391.3,0.076648,0.99998,0.026146,0.80072,-0.4118
1451.3,0.070973,0.98484,0.10547,0.78711,-0.38663
1511.3,0.036418,0.99061,-0.032585,0.78855,-0.34866
1571.3,0.036601,0.98935,0.016768,0.77951,-0.37354
1631.3,0.037767,1,0.071829,0.77053,-0.3918
1691.3,0.037767,1,0.071686,0.769,-0.39102
1751.3,0.02622,0.98529,-0.034027,0.74686,-0.40983
1811.3,0.030461,0.97864,-0.0039616,0.77146,-0.38117
1871.3,0.043704,0.99339,0.028984,0.7916,-0.36231
1931.3,0.03453,0.99365,-0.029355,0.78607,-0.35553
