253.85,-4.524e-05,0.94885,0.039681,0.74367,-0.31209
313.85,0.011254,0.9504,0.091051,0.72899,-0.37311
373.86,0.0069976,1,0.01957,0.76324,-0.35227
433.87,0.014811,0.90702,0.049619,0.68489,-0.35316
493.87,0.00054288,0.92823,-0.017064,0.74172,-0.3745
553.87,-8.1182e-05,0.98343,-0.012047,0.74664,-0.37228
613.87,0.0058426,0.98141,-0.069815,0.74969,-0.36192
673.88,0.028839,0.99154,-0.048776,0.76496,-0.38776
733.88,-0.010537,0.97633,-0.11775,0.73538,-0.33992
793.89,-0.0010374,0.9921,-0.1109,0.75346,-0.33922
853.89,-0.001547,1,-0.11101,0.75421,-0.33956
913.9,0.0043229,0.98719,-0.020996,0.75145,-0.35518
973.9,0.0030693,0.94861,-0.0041894,0.75451,-0.34092
1033.9,0.002878,0.97813,-0.045765,0.74953,-0.35769
1093.9,0.015002,0.99998,-0.0032617,0.75998,-0.3751
1153.9,0.015002,0.99998,-0.0032617,0.75998,-0.3751
1213.9,0.0092727,0.98557,-0.09916,0.73952,-0.36678
1273.9,0.0031772,0.96522,-0.035648,0.75608,-0.34072
1333.9,-0.0046781,0.99999,-0.042402,0.76324,-0.32617
1393.9,-0.0046781,0.99999,-0.042402,0.76324,-0.32617
1453.9,0.0092753,0.9867,0.028135,0.71822,-0.43367
1513.9,0.01821,0.97559,0.018548,0.69416,-0.47062
1573.9,0.026437,0.97258,0.041862,0.66732,-0.5182
1633.9,0.014419,0.98942,0.029092,0.7471,-0.38015
1693.9,-0.03496,0.94353,-0.029945,0.71039,-0.33386
1753.9,-0.017101,0.94231,0.10983,0.68859,-0.42612
1813.9,0.021032,0.97082,0.0039225,0.73238,-0.41275
1873.9,-0.01603,0.99165,-0.01957,0.75019,-0.3327
