245.06,0.047421,0.90636,0.066481,0.84807,-0.22457
305.07,0.046692,0.89164,0.089857,0.8616,-0.15898
365.08,0.062391,0.83254,0.044547,0.87421,-0.17232
425.09,0.039041,0.96697,0.019964,0.85402,-0.16832
485.1,0.048961,0.90209,-0.018535,0.86521,-0.16968
545.11,0.033679,0.9769,-0.02988,0.85077,-0.14467
605.11,0.04077,0.94082,-0.049375,0.85574,-0.16852
665.13,0.046015,0.92684,-0.055827,0.85769,-0.18237
725.14,0.050176,0.95632,-0.013545,0.86762,-0.1719
785.15,0.057273,0.9684,0.068262,0.87008,-0.17607
845.16,0.089995,0.97611,0.038861,0.89358,-0.16506
905.16,0.041061,0.97515,0.072126,0.84047,-0.18347
965.17,0.042328,0.94953,0.073473,0.85528,-0.16652
1025.2,0.040248,0.97715,0.011475,0.85713,-0.17574
1085.2,0.040944,0.96758,0.033786,0.85436,-0.18431
1145.2,0.044307,0.97216,0.069225,0.86145,-0.16229
1205.2,0.046395,0.97922,0.10857,0.85056,-0.17709
1265.2,0.037233,0.98784,0.019626,0.85234,-0.17119
1325.2,0.03977,0.97726,-0.0075325,0.85327,-0.17975
1385.2,0.04574,0.97053,0.0020313,0.85421,-0.18965
1445.2,-0.0052534,0.96368,-0.12094,0.79778,-0.18432
1505.2,0.04049,0.97914,0.10097,0.85161,-0.18172
1565.2,0.040187,0.98135,0.013568,0.85183,-0.16717
1625.3,0.045369,0.97045,-0.093682,0.83533,-0.19782
1685.3,0.04587,0.97642,0.020938,0.84773,-0.21178
1745.3,0.03937,0.97918,-0.1001,0.84378,-0.16012
1805.3,0.038746,0.99999,-0.055671,0.85471,-0.15719
1865.3,0.035909,0.97572,0.04348,0.84686,-0.1819
1925.3,0.043544,0.98433,-0.023027,0.83532,-0.27139
