19.287,-0.056296,0.9848,-0.01833,0.75428,-0.20853
79.298,-0.033088,0.97842,-0.0008138,0.76245,-0.21285
139.31,-0.021479,0.98225,0.047116,0.78788,-0.21223
199.32,-0.024183,0.97683,0.015592,0.78355,-0.21501
259.33,-0.046707,0.97814,0.021637,0.76501,-0.20524
319.34,-0.060901,0.9857,0.0097949,0.75094,-0.21549
379.35,-0.04507,0.96962,0.057311,0.76063,-0.22581
439.36,-0.028416,0.97198,-0.0030794,0.7667,-0.24373
499.37,-0.026605,0.98215,0.07179,0.77828,-0.20242
559.38,-0.034733,0.98382,-0.064046,0.77358,-0.21001
619.39,-0.034576,0.98394,0.047581,0.76162,-0.23592
679.4,-0.034394,0.97744,-0.066084,0.77409,-0.21636
739.41,-0.023827,0.98201,-0.050313,0.77767,-0.21352
799.42,-0.028363,0.9793,-0.026387,0.78137,-0.20747
859.43,-0.040741,0.97347,0.0016178,0.76035,-0.20822
919.45,-0.033223,0.98427,0.012214,0.77506,-0.22081
979.45,-0.031206,0.98864,-0.028883,0.77611,-0.21447
1039.5,-0.032346,0.98027,0.048991,0.76743,-0.20785
1099.5,-0.025642,0.94173,0.0080501,0.77355,-0.21668
1159.5,-0.033086,0.98426,0.033275,0.77108,-0.2222
1219.5,-0.02963,0.97989,0.062822,0.77408,-0.21104
1279.5,-0.041946,0.98047,-0.010368,0.75939,-0.20963
1339.5,-0.028596,0.9849,0.0025,0.77001,-0.22398
1399.5,-0.028778,0.9897,-0.067529,0.77284,-0.21496
1459.5,-0.032545,0.98658,0.038603,0.7624,-0.20387
1519.5,-0.02945,0.98332,-0.047572,0.77833,-0.20568
1579.5,-0.034915,0.99999,-0.04571,0.78033,-0.19916
1639.5,-0.034156,0.98732,-0.057438,0.77444,-0.20311
1699.6,-0.032461,0.97743,-0.031497,0.76573,-0.23245
1759.6,-0.029128,0.96884,0.045257,0.76472,-0.21951
1819.6,-0.030875,0.97081,-0.031523,0.76811,-0.23631
1879.6,-0.036688,0.9758,-0.01721,0.77173,-0.21724
