246.08,0.055753,0.97111,0.017819,0.83595,-0.28922
306.08,0.069706,0.88258,-0.038792,0.83153,-0.31555
366.1,0.061697,0.97726,-0.086764,0.8279,-0.3114
426.11,0.065339,0.93885,-0.063109,0.84303,-0.28626
486.11,0.058081,0.94334,0.13632,0.82215,-0.29416
546.12,0.057537,0.99308,0.12612,0.74998,-0.4196
606.13,0.06463,0.98831,0.096374,0.82691,-0.31023
666.14,0.064441,0.99998,0.097754,0.82765,-0.3063
726.16,0.084113,0.97716,0.14619,0.75576,-0.45605
786.16,0.079462,0.97004,0.10909,0.80071,-0.3711
846.17,0.060515,0.99867,0.091237,0.82113,-0.31607
906.18,0.064802,0.98903,0.098639,0.69071,-0.53168
966.19,0.067222,0.9942,0.092158,0.64249,-0.60835
1026.2,0.15535,0.94533,-0.14165,0.90247,-0.35465
1086.2,0.070591,0.95737,0.0069596,0.80009,-0.34176
1146.2,0.067285,0.98545,0.019037,0.69726,-0.50974
1206.2,0.061128,0.99201,0.029326,0.82765,-0.30956
1266.2,0.061889,0.97897,0.02123,0.82596,-0.32173
1326.3,0.075577,0.97939,-0.016309,0.80564,-0.39793
1386.3,0.073418,0.98396,0.013232,0.75744,-0.46253
1446.3,0.062744,1,0.061849,0.66406,-0.58268
1506.3,0.062744,1,0.061911,0.66473,-0.58327
1566.3,0.062744,1,0.061911,0.66473,-0.58327
1626.3,0.059714,0.99456,0.018187,0.73485,-0.43902
1686.3,0.068421,0.97834,0.058997,0.81026,-0.34495
1746.3,0.070762,0.98548,0.14011,0.66147,-0.58327
1806.3,0.063635,0.9315,0.015466,0.82525,-0.29445
1866.3,0.062016,0.95609,0.021624,0.82744,-0.30537
1926.3,0.059324,0.97906,-0.011673,0.8232,-0.31654
