228.91,0.05457,0.86577,0.03556,0.84052,-0.25394
288.92,0.045939,1,0,0.84889,-0.20896
348.93,0.045939,1,0,0.84805,-0.20875
408.94,0.026874,0.924,-0.031048,0.82035,-0.2394
468.95,0.038216,0.93775,-0.022396,0.69954,-0.49735
528.96,0.065683,0.99999,0.0065299,0.66932,-0.58769
588.97,0.065683,0.99999,0.0065234,0.66865,-0.58711
648.98,0.081761,0.97389,-0.12943,0.73121,-0.52118
708.99,0.087513,0.99998,-0.13047,0.73389,-0.51861
769.01,0.087513,0.99998,-0.13047,0.73389,-0.51861
829.02,0.087513,0.99998,-0.13047,0.73389,-0.51861
889.03,0.091887,0.98343,-0.00088216,0.74167,-0.51991
949.04,0.080786,0.96716,0.096159,0.77803,-0.40784
1009,0.041565,0.98955,0.15019,0.69217,-0.50607
1069.1,0.041492,0.99998,0.15004,0.69148,-0.50557
1129.1,0.050344,0.98339,0.073744,0.68664,-0.53427
1189.1,0.056888,0.99999,0.029355,0.67518,-0.56754
1249.1,0.056888,0.99999,0.029355,0.67518,-0.56754
1309.1,0.056888,0.99999,0.029385,0.67585,-0.5681
1369.1,0.056888,0.99999,0.029355,0.67518,-0.56754
1429.1,0.056888,0.99999,0.029355,0.67518,-0.56754
1489.1,0.049017,0.9859,0.020088,0.6721,-0.56196
1549.1,0.039441,0.99999,0.013073,0.66345,-0.56214
1609.1,0.039441,0.99999,0.013047,0.66213,-0.56102
1669.2,0.039441,0.99999,0.013047,0.66213,-0.56102
1729.2,0.039441,0.99999,0.013073,0.66345,-0.56214
1789.2,0.047691,0.95162,0.0084668,0.68707,-0.54341
1849.2,0.058147,0.98298,0.01694,0.69869,-0.52407
1909.2,0.080394,0.98316,-0.094684,0.74441,-0.50934
