247.09,0.068435,0.89768,0.057529,0.7675,-0.35235
307.1,0.053902,0.97629,0.018675,0.81694,-0.32607
367.11,0.05936,0.9049,0.0034408,0.81824,-0.32188
427.11,0.068867,0.90128,0.018005,0.82159,-0.33851
487.13,0.056872,0.98975,-0.065843,0.80398,-0.35029
547.13,0.064329,0.99999,-0.12394,0.79912,-0.36857
607.14,0.064363,0.99011,-0.12244,0.79933,-0.36797
667.14,0.068385,0.9843,0.024922,0.80171,-0.39433
727.15,0.06958,1,0.02612,0.79992,-0.39833
787.16,0.06958,1,0.026094,0.79912,-0.39793
847.18,0.06958,1,0.026146,0.80072,-0.39872
907.18,0.069402,0.99652,0.021735,0.79976,-0.39723
967.19,0.046866,0.9812,-0.10569,0.81475,-0.28012
1027.2,0.070906,0.98573,-0.13064,0.80439,-0.37422
1087.2,0.06636,0.96663,-0.0091569,0.81327,-0.30664
1147.2,0.065754,0.96836,0.04751,0.82372,-0.29288
1207.2,0.094142,0.9747,0.18746,0.77069,-0.45764
1267.2,0.071806,0.98428,0.010547,0.81375,-0.36429
1327.3,0.067822,0.97672,0.0094564,0.81166,-0.36251
1387.3,0.068745,0.9959,-0.048926,0.80238,-0.38815
1447.3,0.070096,0.98313,-0.044896,0.79708,-0.36718
1507.3,0.064225,0.98386,-0.038053,0.79945,-0.37438
1567.3,0.064518,0.97506,0.026888,0.79769,-0.37199
1627.3,0.066052,0.98778,0.0043652,0.79609,-0.37477
1687.3,0.044231,0.97794,-0.14949,0.79841,-0.29339
1747.3,0.064508,0.97477,-0.09165,0.8044,-0.31406
1807.4,0.053959,0.93509,-0.020609,0.7987,-0.30302
1867.4,0.069584,0.90434,0.10164,0.81477,-0.3089
1927.4,0.072278,0.99999,0.23834,0.79992,-0.3265
