277.26,0.010622,0.96497,-0.09626,0.72411,-0.30796
337.26,0.0096863,0.95412,0.035404,0.80685,-0.21036
397.27,0.020366,0.88712,-0.058232,0.82713,-0.22219
457.27,0.019122,0.94302,-0.044815,0.82451,-0.21568
517.28,0.023448,0.96313,-0.0036231,0.83192,-0.21389
577.28,0.013663,0.96713,-0.010273,0.82115,-0.20288
637.3,0.013196,0.97452,0.012826,0.82469,-0.19704
697.31,0.028792,0.9632,0.011182,0.83541,-0.20664
757.32,0.028745,0.95994,0.14587,0.82286,-0.1978
817.32,0.0083202,0.98497,0.07736,0.81705,-0.18707
877.33,0.0092861,0.97871,0.08471,0.81808,-0.19362
937.33,0.0078259,0.94189,-0.0058594,0.81266,-0.22097
997.35,0.013834,0.93968,-0.0086231,0.82492,-0.21236
1057.4,0.014944,0.95425,-0.019635,0.81421,-0.23685
1117.4,0.012027,0.97783,0.025632,0.81527,-0.21552
1177.4,0.028112,0.94604,-0.012487,0.83627,-0.21618
1237.4,0.021115,0.96844,-0.017113,0.82579,-0.21432
1297.4,0.019176,0.96935,-0.11285,0.80494,-0.21401
1357.4,0.0062113,0.96767,-0.061442,0.8048,-0.21632
1417.4,0.014815,0.95309,-0.010475,0.81046,-0.21388
1477.4,0.0025724,0.94991,-0.062419,0.79924,-0.21661
1537.4,0.010661,0.93868,0.071676,0.81433,-0.21673
1597.5,-0.0018034,0.9658,0.050273,0.81341,-0.19637
1657.5,0.011803,0.9601,0.007972,0.82678,-0.19138
1717.5,0.021777,0.93217,0.04832,0.83354,-0.20874
1777.5,0.017701,0.93556,0.019056,0.82566,-0.20817
1837.5,0.032402,0.92492,-0.039606,0.83854,-0.20545
1897.5,0.0052856,0.97271,0.07083,0.79667,-0.25413
