249.11,0.057711,0.95922,-0.0048503,0.78477,-0.39681
309.12,0.049639,0.97099,0.042936,0.74034,-0.44975
369.13,0.034885,0.98815,0.062995,0.75677,-0.41529
429.14,0.059181,0.93353,-0.0021419,0.76926,-0.44086
489.15,0.061267,0.99998,0,0.75421,-0.46689
549.17,0.061267,0.99998,0,0.75421,-0.46689
609.18,0.061267,0.99998,0,0.75346,-0.46643
669.19,0.061267,0.99998,0,0.75421,-0.46689
729.2,0.06636,0.98938,-0.0046224,0.75603,-0.47132
789.21,0.08175,1,-0.026146,0.75823,-0.4935
849.22,0.08175,1,-0.02612,0.75747,-0.49301
909.23,0.08175,1,-0.026146,0.75823,-0.4935
969.24,0.08175,1,-0.026146,0.75823,-0.4935
1029.3,0.08175,1,-0.026094,0.75672,-0.49252
1089.3,0.073954,0.95616,0.083232,0.78025,-0.42609
1149.3,0.064454,0.95461,0.044059,0.79602,-0.37461
1209.3,0.061641,0.98804,-0.17746,0.7295,-0.46983
1269.3,0.061398,0.99999,-0.13373,0.74367,-0.46316
1329.3,0.059314,0.94301,-0.11367,0.76554,-0.42368
1389.3,0.020102,0.95439,-0.054141,0.75797,-0.363
1449.3,0.045614,0.96296,-0.015036,0.79294,-0.37222
1509.3,0.048951,0.97616,-0.010013,0.78765,-0.38307
1569.4,0.057855,0.97366,0.031976,0.75548,-0.44991
1629.4,0.064301,0.95925,-0.025329,0.77685,-0.42179
1689.4,0.093111,0.95168,0.055547,0.78863,-0.46095
1749.4,0.062301,0.92802,0.013324,0.77405,-0.42475
1809.4,0.054114,0.97395,0,0.78607,-0.39467
1869.4,0.063305,0.97179,-0.015026,0.75898,-0.45696
1929.4,0.055621,0.99118,-0.078893,0.75423,-0.44731
