245.03,-0.018551,0.98696,0.023864,0.77882,-0.25827
305.05,-0.014793,0.98055,0.10237,0.77459,-0.25633
365.06,-0.0055656,0.90886,0.055469,0.77275,-0.29137
425.07,-0.0093535,0.94091,-0.039075,0.76115,-0.32308
485.07,-0.015775,0.96903,-0.0025553,0.77523,-0.2745
545.08,-0.019084,1,0.0097852,0.77955,-0.25115
605.09,-0.019084,1,0.0097949,0.78033,-0.2514
665.11,-0.019084,1,0.0098047,0.78111,-0.25165
725.12,-0.019084,1,0.0097949,0.78033,-0.2514
785.13,-0.019084,1,0.0097949,0.78033,-0.2514
845.14,-0.020081,0.99061,-0.054746,0.77026,-0.26953
905.15,-0.021007,0.99999,-0.075169,0.76803,-0.27453
965.17,-0.021007,0.99999,-0.075094,0.76727,-0.27426
1025.2,-0.021007,0.99999,-0.075094,0.76727,-0.27426
1085.2,-0.014847,0.97798,-0.012689,0.76811,-0.29769
1145.2,-0.0077706,0.9905,-0.065299,0.75421,-0.33956
1205.2,-0.0073347,0.99999,-0.065299,0.75421,-0.33956
1265.2,-0.010122,0.98719,-0.04429,0.76634,-0.30931
1325.2,-0.014212,1,-0.0065299,0.78033,-0.26446
1385.2,-0.014212,1,-0.0065234,0.77955,-0.2642
1445.2,-0.022852,0.98655,-0.029209,0.77241,-0.26136
1505.3,-0.021586,0.98052,-0.015531,0.77362,-0.26206
1565.3,-0.0012742,0.98173,0.012425,0.74713,-0.35168
1625.3,-0.0013511,0.99667,0.14717,0.7682,-0.29344
1685.3,-0.0026632,0.99657,0.15345,0.76072,-0.30364
1745.3,-0.0040923,0.95212,0.032213,0.75648,-0.34801
1805.3,-0.0089267,0.95693,0.074245,0.78574,-0.23343
1865.3,-0.022286,1,0.04571,0.79665,-0.17631
1925.3,-0.022286,1,0.045755,0.79745,-0.17648
