79.709,-0.03952,-0.035217,-0.037544,3.984e-07,0.00063119,0.00046999,0.24609,0.050781,0.019531,0,0
79.726,-0.039185,-0.03717,-0.038061,1.9556e-07,0.00044223,0.00035636,0.33984,0.03125,0,0,0
79.752,-0.039337,-0.037018,-0.037897,1.2379e-07,0.00035184,0.0002683,0.29688,0.054688,0.011719,0.0039062,0
79.779,-0.042267,-0.033081,-0.038102,1.3717e-06,0.0011712,0.00070689,0.16797,0.085938,0.03125,0.0039062,0
79.817,-0.050293,-0.025085,-0.037811,2.7424e-05,0.0052368,0.0042379,0.31641,0.046875,0,0,0
79.866,-0.060181,-0.016022,-0.038199,8.3822e-05,0.0091555,0.0075874,0.35547,0.027344,0,0,0
79.892,-0.059906,-0.010651,-0.037775,7.9776e-05,0.0089318,0.0070659,0.33203,0.035156,0.0039062,0,0
79.919,-0.048218,-0.026276,-0.038022,1.4113e-05,0.0037567,0.0030083,0.31641,0.042969,0.0039062,0,0
79.946,-0.046143,-0.03064,-0.037824,8.9776e-06,0.0029963,0.0024245,0.33594,0.03125,0,0,0
79.962,-0.046387,-0.028198,-0.038033,8.1737e-06,0.002859,0.0022098,0.28125,0.046875,0.011719,0,0
79.999,-0.056091,-0.016724,-0.038058,3.8014e-05,0.0061655,0.0047836,0.29688,0.0625,0.0039062,0,0
80.025,-0.058258,-0.020081,-0.037813,3.594e-05,0.005995,0.004754,0.29688,0.042969,0.0078125,0,0
80.082,-0.04953,-0.025543,-0.037929,1.7515e-05,0.0041851,0.0034362,0.32031,0.035156,0,0,0
80.182,-0.044525,-0.032501,-0.038051,6.9252e-06,0.0026316,0.0022038,0.36719,0.03125,0,0,0
80.209,-0.04184,-0.033508,-0.037971,2.7146e-06,0.0016476,0.001362,0.35156,0.023438,0,0,0
80.245,-0.039795,-0.035339,-0.037898,5.7434e-07,0.00075785,0.00057272,0.28906,0.066406,0.0078125,0,0
80.284,-0.04007,-0.03537,-0.037932,8.9986e-07,0.00094861,0.00079192,0.32031,0.023438,0,0,0
80.311,-0.039764,-0.035919,-0.037997,5.805e-07,0.00076191,0.000616,0.30859,0.050781,0,0,0
80.35,-0.039337,-0.036621,-0.037909,4.2286e-07,0.00065027,0.00052903,0.36719,0.015625,0,0,0
80.388,-0.040344,-0.036652,-0.038576,6.6532e-07,0.00081567,0.00070141,0.36328,0.019531,0,0,0
80.425,-0.041717,-0.034149,-0.03811,1.8868e-06,0.0013736,0.0010686,0.31641,0.054688,0,0,0
80.463,-0.042938,-0.032654,-0.038082,3.9855e-06,0.0019964,0.0016237,0.33984,0.042969,0,0,0
80.48,-0.043793,-0.032227,-0.037742,6.5332e-06,0.002556,0.0021124,0.36328,0.027344,0,0,0
80.499,-0.044647,-0.03122,-0.037957,7.9831e-06,0.0028254,0.002326,0.33984,0.03125,0,0,0
80.536,-0.04596,-0.026642,-0.037912,1.3527e-05,0.0036778,0.0028057,0.27734,0.0625,0.0039062,0,0
80.583,-0.04361,-0.031311,-0.037881,4.7863e-06,0.0021878,0.0017874,0.30859,0.039062,0.0039062,0,0
80.61,-0.042053,-0.033966,-0.037862,2.2004e-06,0.0014834,0.001178,0.3125,0.058594,0,0,0
80.637,-0.041473,-0.034912,-0.038041,1.2357e-06,0.0011116,0.00087542,0.31641,0.046875,0.0039062,0,0
80.688,-0.042633,-0.03244,-0.037752,3.1013e-06,0.0017611,0.0014308,0.33203,0.050781,0.0039062,0,0
80.776,-0.04837,-0.029053,-0.037837,1.1179e-05,0.0033434,0.0026606,0.30469,0.042969,0.0078125,0,0
80.815,-0.04602,-0.028992,-0.03806,8.5152e-06,0.0029181,0.0023106,0.28516,0.054688,0.0039062,0,0
80.852,-0.044373,-0.032379,-0.037936,6.262e-06,0.0025024,0.0021278,0.36719,0.03125,0,0,0
80.879,-0.043579,-0.032105,-0.037702,6.2937e-06,0.0025087,0.0020644,0.35938,0.035156,0,0,0
80.944,-0.04602,-0.03244,-0.038173,7.1598e-06,0.0026758,0.0021951,0.3125,0.035156,0,0,0
80.971,-0.046143,-0.027985,-0.037816,1.2776e-05,0.0035744,0.0028659,0.28125,0.054688,0,0,0
80.988,-0.049011,-0.026337,-0.038024,2.0792e-05,0.0045598,0.0036821,0.3125,0.046875,0,0,0
81.035,-0.046631,-0.030151,-0.037889,1.1556e-05,0.0033994,0.0027218,0.32031,0.042969,0,0,0
81.052,-0.046539,-0.028992,-0.038096,1.3319e-05,0.0036496,0.002946,0.33203,0.035156,0,0,0
81.108,-0.049835,-0.028564,-0.037949,1.8636e-05,0.0043169,0.003595,0.37109,0.019531,0,0,0
81.125,-0.05014,-0.027313,-0.038161,1.9978e-05,0.0044697,0.0036846,0.30078,0.0625,0,0,0
81.17,-0.050842,-0.024414,-0.037639,3.1092e-05,0.005576,0.0046333,0.35156,0.03125,0,0,0
81.187,-0.054901,-0.018097,-0.037973,5.3259e-05,0.0072979,0.0058059,0.30859,0.046875,0,0,0
81.234,-0.050751,-0.023346,-0.038125,3.7353e-05,0.0061117,0.0049863,0.36719,0.019531,0,0,0
81.271,-0.051178,-0.019989,-0.03796,3.1247e-05,0.0055899,0.0044434,0.30078,0.035156,0.0039062,0,0
81.287,-0.055572,-0.020294,-0.037979,3.5687e-05,0.0059739,0.0047586,0.30859,0.050781,0,0,0
81.387,-0.058716,-0.020874,-0.038004,3.9318e-05,0.0062704,0.0050044,0.28906,0.042969,0.0078125,0,0
81.421,-0.064392,-0.015961,-0.038006,8.1394e-05,0.0090218,0.007161,0.31641,0.050781,0,0,0
81.457,-0.072205,-0.011291,-0.03871,0.00011856,0.010889,0.0085,0.29688,0.054688,0.0039062,0,0
81.489,-0.062622,-0.015137,-0.038038,8.4961e-05,0.0092175,0.0072836,0.30469,0.046875,0,0,0
81.538,-0.061279,-0.013397,-0.037985,6.5945e-05,0.0081207,0.006534,0.32031,0.035156,0.0039062,0,0
81.571,-0.053314,-0.016022,-0.038,5.441e-05,0.0073763,0.0059078,0.33984,0.023438,0,0,0
81.609,-0.051208,-0.022217,-0.037813,3.6203e-05,0.0060169,0.0050881,0.33984,0.054688,0,0,0
81.656,-0.047913,-0.02536,-0.038057,2.6545e-05,0.0051522,0.004423,0.40625,0.015625,0,0,0
81.697,-0.045715,-0.02533,-0.037774,2.1488e-05,0.0046355,0.0039195,0.34766,0.035156,0,0,0
81.726,-0.048462,-0.028564,-0.037782,1.9677e-05,0.0044359,0.0036065,0.33203,0.027344,0,0,0
81.762,-0.053436,-0.020782,-0.037797,3.2868e-05,0.0057331,0.0046477,0.31641,0.03125,0,0,0
81.792,-0.049622,-0.025146,-0.038061,2.0409e-05,0.0045176,0.0036387,0.30078,0.046875,0,0,0
81.842,-0.050232,-0.02066,-0.037807,2.6921e-05,0.0051886,0.0041681,0.30469,0.046875,0.0039062,0,0
81.868,-0.051453,-0.024994,-0.03788,2.2955e-05,0.0047911,0.0037908,0.30859,0.054688,0,0,0
81.906,-0.052765,-0.025452,-0.03785,3.0525e-05,0.005525,0.0044954,0.3125,0.042969,0,0,0
81.953,-0.055786,-0.021027,-0.038213,4.4416e-05,0.0066646,0.0054957,0.3125,0.042969,0,0,0
82.027,-0.054993,-0.025971,-0.038133,3.2908e-05,0.0057365,0.0046533,0.33984,0.039062,0,0,0
82.075,-0.052643,-0.019379,-0.037869,4.656e-05,0.0068235,0.0056628,0.35156,0.03125,0,0,0
82.101,-0.059143,-0.019134,-0.037841,5.3223e-05,0.0072954,0.0058123,0.32031,0.035156,0,0,0
82.139,-0.06192,-0.0071411,-0.037886,8.0148e-05,0.0089525,0.0066998,0.30078,0.050781,0.0039062,0,0
82.166,-0.071594,-0.0039978,-0.038208,0.00016387,0.012801,0.010366,0.32031,0.050781,0,0,0
82.188,-0.053986,-0.02359,-0.037953,3.492e-05,0.0059093,0.0047439,0.3125,0.054688,0,0,0
82.246,-0.046967,-0.028809,-0.037855,1.5346e-05,0.0039174,0.0032379,0.38672,0.027344,0,0,0
82.273,-0.04834,-0.029724,-0.038014,1.3648e-05,0.0036943,0.002991,0.36719,0.042969,0,0,0
82.312,-0.057068,-0.013916,-0.038093,6.1527e-05,0.0078439,0.0059281,0.28906,0.0625,0.0039062,0,0
82.329,-0.065277,-0.0064087,-0.037647,0.00015593,0.012487,0.010409,0.34375,0.039062,0,0,0
82.356,-0.056915,-0.0082703,-0.038457,0.00010278,0.010138,0.0084632,0.31641,0.039062,0,0,0
82.382,-0.061035,-0.020691,-0.037826,4.5523e-05,0.0067471,0.0052661,0.29688,0.058594,0.0078125,0,0
82.41,-0.06012,-0.013458,-0.037813,9.1779e-05,0.0095802,0.0076863,0.30859,0.046875,0,0,0
82.458,-0.055817,-0.021027,-0.038138,4.131e-05,0.0064273,0.0050136,0.31641,0.0625,0,0,0
82.495,-0.069366,-0.011108,-0.037812,0.0001127,0.010616,0.0084576,0.3125,0.046875,0,0,0
82.511,-0.080353,-0.010315,-0.038139,0.00017474,0.013219,0.010371,0.31641,0.039062,0.0078125,0,0
82.618,-0.060516,-0.01236,-0.03815,7.4174e-05,0.0086124,0.0069268,0.29688,0.050781,0,0,0
82.678,-0.052154,-0.019653,-0.037712,3.2471e-05,0.0056984,0.0045365,0.32812,0.042969,0.0039062,0,0
82.726,-0.049774,-0.021881,-0.038002,2.9088e-05,0.0053933,0.0042193,0.3125,0.046875,0,0,0
82.753,-0.050537,-0.021942,-0.038768,2.2947e-05,0.0047903,0.0036891,0.29297,0.058594,0.0078125,0,0
82.792,-0.04715,-0.026459,-0.038133,1.2509e-05,0.0035368,0.0028988,0.32812,0.039062,0.0039062,0,0
82.809,-0.045136,-0.029114,-0.037971,1.0832e-05,0.0032912,0.0026224,0.3125,0.039062,0,0,0
82.847,-0.049408,-0.022308,-0.037738,2.5181e-05,0.0050181,0.0039685,0.3125,0.050781,0.0039062,0,0
82.894,-0.052154,-0.020142,-0.037815,5.1641e-05,0.0071861,0.0060991,0.36719,0.0039062,0,0,0
82.921,-0.054291,-0.022949,-0.037925,3.9493e-05,0.0062844,0.0050316,0.34766,0.050781,0,0,0
82.953,-0.044403,-0.029114,-0.037965,7.2179e-06,0.0026866,0.0020726,0.27734,0.0625,0.0078125,0,0
82.989,-0.042145,-0.032623,-0.03778,3.1786e-06,0.0017829,0.0014053,0.30078,0.066406,0,0,0
83.027,-0.046051,-0.029694,-0.037822,8.6873e-06,0.0029474,0.0022844,0.29688,0.054688,0,0,0
83.054,-0.046967,-0.028076,-0.038183,9.2986e-06,0.0030494,0.0024032,0.31641,0.042969,0.0039062,0,0
83.102,-0.048279,-0.027588,-0.037782,1.173e-05,0.0034248,0.0026573,0.29297,0.058594,0.0039062,0,0
83.13,-0.045654,-0.031555,-0.038091,8.6767e-06,0.0029456,0.0023805,0.33594,0.046875,0,0,0
83.159,-0.045013,-0.031128,-0.037822,7.5247e-06,0.0027431,0.002139,0.33984,0.050781,0,0,0
83.245,-0.047485,-0.027588,-0.037851,1.7589e-05,0.0041939,0.0033436,0.30078,0.070312,0,0,0
83.283,-0.055908,-0.020508,-0.038107,4.7846e-05,0.0069171,0.00557,0.33594,0.035156,0,0,0
83.31,-0.056458,-0.020264,-0.037948,5.7128e-05,0.0075583,0.0063169,0.35156,0.019531,0,0,0
83.357,-0.049286,-0.024933,-0.037952,1.8304e-05,0.0042784,0.0034375,0.3125,0.042969,0.0039062,0,0
83.384,-0.043487,-0.032196,-0.037909,4.2896e-06,0.0020711,0.0016645,0.32422,0.042969,0,0,0
83.422,-0.042267,-0.032867,-0.038095,2.68e-06,0.0016371,0.0013374,0.36719,0.035156,0.0039062,0,0
83.449,-0.040955,-0.035431,-0.037888,1.654e-06,0.0012861,0.0010788,0.32812,0.035156,0,0,0
83.486,-0.04129,-0.035797,-0.038141,1.2734e-06,0.0011284,0.00091492,0.32031,0.046875,0,0,0
83.513,-0.041504,-0.034638,-0.037832,1.7603e-06,0.0013268,0.0010646,0.33594,0.046875,0,0,0
83.55,-0.040619,-0.035461,-0.037894,1.2441e-06,0.0011154,0.00091964,0.37109,0.027344,0,0,0
83.597,-0.039825,-0.035675,-0.037884,8.1821e-07,0.00090455,0.00074365,0.32031,0.046875,0,0,0
83.613,-0.040222,-0.036529,-0.038052,4.9516e-07,0.00070368,0.00054462,0.32031,0.039062,0.0078125,0,0
83.66,-0.0401,-0.035248,-0.038085,8.7123e-07,0.0009334,0.00074529,0.3125,0.050781,0.0039062,0,0
83.689,-0.041016,-0.034302,-0.038095,1.8322e-06,0.0013536,0.001089,0.33594,0.027344,0,0,0
83.706,-0.04007,-0.035126,-0.037814,1.0142e-06,0.0010071,0.00081002,0.34375,0.050781,0,0,0
83.744,-0.040619,-0.035645,-0.038113,8.4809e-07,0.00092092,0.00072563,0.29688,0.046875,0,0,0
83.853,-0.040283,-0.035797,-0.037954,5.9962e-07,0.00077435,0.00060561,0.25781,0.054688,0.0039062,0,0
83.896,-0.040741,-0.034271,-0.037811,1.8219e-06,0.0013498,0.0011045,0.32031,0.03125,0,0,0
83.934,-0.041473,-0.032471,-0.03807,1.9626e-06,0.0014009,0.0010919,0.28906,0.042969,0.0078125,0,0
83.972,-0.041809,-0.033783,-0.03798,2.3574e-06,0.0015354,0.0012433,0.33203,0.035156,0,0,0
83.989,-0.043487,-0.033478,-0.038492,3.835e-06,0.0019583,0.001541,0.28125,0.0625,0,0,0
84.036,-0.044311,-0.033142,-0.038482,4.8441e-06,0.0022009,0.001728,0.30859,0.054688,0,0,0
84.053,-0.044708,-0.031067,-0.038032,9.1391e-06,0.0030231,0.0024909,0.35156,0.042969,0,0,0
84.109,-0.04718,-0.031372,-0.038073,5.851e-06,0.0024189,0.0018788,0.28906,0.046875,0.0078125,0,0
84.126,-0.043335,-0.031555,-0.03781,6.8975e-06,0.0026263,0.0021694,0.35938,0.019531,0,0,0
84.173,-0.045837,-0.029205,-0.037598,1.0022e-05,0.0031658,0.0025175,0.32422,0.050781,0,0,0
84.211,-0.046906,-0.029877,-0.0379,9.2453e-06,0.0030406,0.0023824,0.32031,0.050781,0,0,0
84.261,-0.042084,-0.034454,-0.037979,2.7074e-06,0.0016454,0.0013517,0.35547,0.050781,0,0,0
84.277,-0.042023,-0.031891,-0.037843,4.6477e-06,0.0021558,0.0017986,0.35938,0.015625,0,0,0
84.304,-0.048706,-0.028717,-0.038,2.1769e-05,0.0046657,0.0039261,0.38281,0.019531,0,0,0
84.342,-0.050842,-0.023743,-0.037947,3.1254e-05,0.0055905,0.0047291,0.32812,0.03125,0,0,0
84.391,-0.058105,-0.018097,-0.037759,6.3766e-05,0.0079854,0.0064444,0.35547,0.039062,0,0,0
84.489,-0.061401,-0.019989,-0.038066,6.7199e-05,0.0081975,0.0067633,0.36328,0.035156,0,0,0
84.536,-0.051971,-0.015655,-0.038038,5.8799e-05,0.007668,0.0064252,0.35938,0.03125,0,0,0
84.553,-0.049835,-0.024017,-0.037835,2.1168e-05,0.0046009,0.0035848,0.27344,0.070312,0.0039062,0,0
84.6,-0.04306,-0.032227,-0.037831,3.801e-06,0.0019496,0.001549,0.31641,0.050781,0,0,0
84.627,-0.04306,-0.034699,-0.038109,2.1873e-06,0.001479,0.0011601,0.30078,0.046875,0.011719,0,0
84.696,-0.046051,-0.032044,-0.03812,6.425e-06,0.0025348,0.0019727,0.29688,0.046875,0.0078125,0,0
84.712,-0.047485,-0.028809,-0.037819,8.7706e-06,0.0029615,0.0022877,0.28516,0.046875,0.011719,0,0
84.739,-0.048096,-0.029236,-0.037976,1.4109e-05,0.0037561,0.0029666,0.33203,0.050781,0,0,0
84.769,-0.045898,-0.030609,-0.03787,7.9895e-06,0.0028266,0.0022328,0.30469,0.058594,0,0,0
84.796,-0.042023,-0.031708,-0.038074,3.143e-06,0.0017729,0.0013986,0.28906,0.050781,0.0078125,0,0
84.846,-0.04068,-0.035553,-0.037896,1.011e-06,0.0010055,0.00079091,0.30078,0.0625,0,0,0
84.875,-0.040558,-0.034607,-0.037933,9.364e-07,0.00096768,0.00075127,0.26172,0.050781,0.011719,0,0
84.921,-0.047272,-0.031677,-0.038127,8.3898e-06,0.0028965,0.0022778,0.32031,0.050781,0.0039062,0,0
84.958,-0.04718,-0.029022,-0.037828,9.1386e-06,0.003023,0.0023774,0.30469,0.046875,0.0039062,0,0
84.996,-0.045441,-0.029816,-0.037926,9.0307e-06,0.0030051,0.0023923,0.29688,0.066406,0,0,0
85.024,-0.04422,-0.03305,-0.037987,5.3169e-06,0.0023058,0.0018756,0.30469,0.046875,0,0,0
85.134,-0.043487,-0.032684,-0.037953,6.9393e-06,0.0026343,0.002158,0.40625,0.011719,0,0,0
85.178,-0.048248,-0.029602,-0.03803,1.2893e-05,0.0035907,0.0029553,0.35547,0.039062,0,0,0
85.195,-0.051514,-0.025208,-0.037764,2.793e-05,0.0052849,0.0043698,0.32812,0.039062,0,0,0
85.232,-0.047516,-0.027679,-0.038197,1.4947e-05,0.0038661,0.0030919,0.32031,0.0625,0,0,0
85.275,-0.047974,-0.031067,-0.038085,1.0928e-05,0.0033058,0.002717,0.35156,0.027344,0,0,0
85.323,-0.047577,-0.031311,-0.038648,8.3165e-06,0.0028838,0.0022882,0.30078,0.046875,0.0039062,0,0
85.36,-0.049652,-0.029572,-0.038584,1.5268e-05,0.0039074,0.0030625,0.32422,0.058594,0,0,0
85.397,-0.047455,-0.029968,-0.037967,1.4955e-05,0.0038672,0.0032091,0.34375,0.027344,0,0,0
85.424,-0.054474,-0.01828,-0.037563,3.9515e-05,0.0062861,0.0049337,0.30859,0.050781,0.0039062,0,0
85.473,-0.060059,-0.017914,-0.037389,6.2332e-05,0.0078951,0.0061311,0.30469,0.050781,0,0,0
85.5,-0.062897,-0.0057983,-0.037665,7.7912e-05,0.0088268,0.0066688,0.26953,0.058594,0.0078125,0,0
85.524,-0.056397,-0.014221,-0.037346,6.8007e-05,0.0082466,0.0067615,0.29688,0.054688,0,0,0
85.592,-0.05069,-0.022186,-0.038449,3.1712e-05,0.0056313,0.0045576,0.32812,0.03125,0,0,0
85.619,-0.047424,-0.026703,-0.038418,1.8437e-05,0.0042939,0.0035833,0.34375,0.027344,0,0,0
85.668,-0.048553,-0.030426,-0.038038,1.0142e-05,0.0031846,0.0025548,0.34766,0.03125,0.0039062,0,0
85.695,-0.043945,-0.030853,-0.037555,5.9049e-06,0.00243,0.0019461,0.32812,0.039062,0,0,0
85.807,-0.042969,-0.033112,-0.037901,3.4726e-06,0.0018635,0.0014918,0.30859,0.042969,0,0,0
85.824,-0.042267,-0.032074,-0.037709,3.2331e-06,0.0017981,0.0014645,0.32422,0.042969,0.0039062,0,0
85.87,-0.042145,-0.032989,-0.038038,2.7545e-06,0.0016597,0.0013232,0.32031,0.039062,0.0039062,0,0
85.898,-0.047363,-0.026856,-0.038084,9.8534e-06,0.003139,0.0024377,0.28906,0.050781,0.0039062,0,0
85.934,-0.051483,-0.025665,-0.037896,2.4626e-05,0.0049624,0.0040239,0.3125,0.050781,0,0,0
85.961,-0.053131,-0.023529,-0.037943,3.4086e-05,0.0058383,0.0046684,0.36328,0.035156,0,0,0
86.011,-0.052551,-0.025116,-0.038006,2.8531e-05,0.0053415,0.0042366,0.33594,0.046875,0,0,0
86.046,-0.056366,-0.018311,-0.038129,4.8369e-05,0.0069547,0.0056038,0.33203,0.046875,0,0,0
86.085,-0.050079,-0.025421,-0.037862,2.4084e-05,0.0049075,0.0040756,0.34766,0.039062,0,0,0
86.133,-0.055664,-0.015808,-0.037862,5.6034e-05,0.0074856,0.0057941,0.29297,0.054688,0,0,0
86.184,-0.051575,-0.026306,-0.037984,2.6764e-05,0.0051734,0.0042475,0.36328,0.03125,0,0,0
86.211,-0.049072,-0.024597,-0.037967,3.7128e-05,0.0060933,0.0053284,0.43359,0.011719,0,0,0
86.259,-0.050781,-0.023621,-0.038068,5.2094e-05,0.0072176,0.0063729,0.41797,0.0039062,0,0,0
86.287,-0.043335,-0.030243,-0.037969,8.7202e-06,0.002953,0.0023515,0.30078,0.042969,0,0,0
86.314,-0.042145,-0.032837,-0.038024,3.9012e-06,0.0019752,0.0016263,0.36719,0.027344,0,0,0
86.351,-0.041504,-0.034302,-0.037826,1.6966e-06,0.0013025,0.0010283,0.29688,0.054688,0,0,0
86.432,-0.047669,-0.03067,-0.038099,1.134e-05,0.0033676,0.0027356,0.32422,0.035156,0,0,0
86.466,-0.049896,-0.030365,-0.038753,1.3441e-05,0.0036662,0.0029925,0.35547,0.03125,0.0039062,0,0
86.493,-0.050293,-0.025574,-0.037992,2.6505e-05,0.0051483,0.0042015,0.34766,0.039062,0,0,0
86.53,-0.052338,-0.026886,-0.037967,2.2897e-05,0.004785,0.0038708,0.29297,0.042969,0.0039062,0,0
86.557,-0.048401,-0.025482,-0.037882,2.3205e-05,0.0048171,0.0039472,0.33984,0.03125,0,0,0
86.594,-0.047211,-0.026916,-0.037865,1.7981e-05,0.0042404,0.0034751,0.33203,0.042969,0,0,0
86.651,-0.04364,-0.033264,-0.037849,4.6687e-06,0.0021607,0.0017724,0.33984,0.039062,0,0,0
86.691,-0.044403,-0.031982,-0.03779,7.3084e-06,0.0027034,0.0021797,0.36719,0.035156,0,0,0
86.707,-0.043915,-0.033325,-0.037956,4.4938e-06,0.0021199,0.0017374,0.34766,0.039062,0,0,0
86.755,-0.047974,-0.031525,-0.038101,8.5047e-06,0.0029163,0.0022584,0.29297,0.054688,0.0078125,0,0
86.792,-0.057037,-0.018921,-0.037749,4.5523e-05,0.0067471,0.0055668,0.33203,0.035156,0,0,0
86.82,-0.062866,-0.0071411,-0.037642,0.00013121,0.011455,0.0092799,0.32422,0.050781,0,0,0
86.837,-0.073456,-0.007782,-0.038197,0.00022395,0.014965,0.012396,0.36328,0.023438,0,0,0
86.884,-0.0672,-0.011078,-0.037995,0.0001823,0.013502,0.011728,0.39844,0.0039062,0,0,0
86.911,-0.054352,-0.021515,-0.037865,6.7813e-05,0.0082349,0.0071227,0.41797,0.0039062,0,0,0
86.947,-0.057831,-0.015961,-0.037933,0.00011255,0.010609,0.0091983,0.42969,0.0078125,0,0,0
87.029,-0.066772,-0.0075684,-0.037973,0.00016572,0.012873,0.01088,0.34766,0.023438,0,0,0
87.08,-0.064056,-0.0072022,-0.037964,0.00014324,0.011968,0.0098492,0.35156,0.042969,0,0,0
87.117,-0.058929,-0.017181,-0.038014,7.7199e-05,0.0087863,0.0075835,0.36328,0.035156,0,0,0
87.145,-0.052765,-0.017212,-0.038258,6.7802e-05,0.0082342,0.0069383,0.36719,0.03125,0,0,0
87.192,-0.051819,-0.018311,-0.03824,8.5929e-05,0.0092698,0.0081523,0.41797,0.0078125,0,0,0
87.229,-0.057159,-0.013702,-0.037758,9.6577e-05,0.0098274,0.0083563,0.35547,0.027344,0,0,0
87.256,-0.061981,-0.01593,-0.038032,0.00011293,0.010627,0.0091079,0.375,0.015625,0,0,0
87.313,-0.06366,-0.01593,-0.03788,0.00014006,0.011835,0.010273,0.38672,0.0039062,0,0,0
87.36,-0.058899,-0.014374,-0.038085,0.00012184,0.011038,0.0095893,0.39453,0.0039062,0,0,0
87.377,-0.058868,-0.015686,-0.037842,9.8708e-05,0.0099352,0.0085186,0.375,0.019531,0,0,0
87.424,-0.059296,-0.012756,-0.038072,8.1205e-05,0.0090114,0.0077404,0.375,0.027344,0,0,0
87.45,-0.058807,-0.017731,-0.038095,5.5398e-05,0.007443,0.0059063,0.31641,0.042969,0,0,0
87.487,-0.05954,-0.016785,-0.038073,6.5412e-05,0.0080878,0.006533,0.32422,0.054688,0,0,0
87.514,-0.051086,-0.022614,-0.037819,3.6983e-05,0.0060814,0.0050561,0.35938,0.03125,0,0,0
87.551,-0.053009,-0.021423,-0.03787,6.5646e-05,0.0081022,0.0070702,0.43359,0.0039062,0,0,0
87.583,-0.054199,-0.020264,-0.037976,4.6194e-05,0.0067966,0.0053512,0.32422,0.042969,0,0,0
87.685,-0.044434,-0.033478,-0.038113,7.0323e-06,0.0026518,0.0022588,0.35938,0.039062,0,0,0
87.712,-0.04184,-0.033722,-0.03778,1.9258e-06,0.0013877,0.0010592,0.27734,0.082031,0,0,0
87.771,-0.042908,-0.035797,-0.03874,2.0256e-06,0.0014233,0.0011237,0.32031,0.035156,0,0,0
87.787,-0.040009,-0.036316,-0.038287,6.6099e-07,0.00081301,0.00066894,0.33984,0.046875,0,0,0
87.814,-0.039002,-0.036774,-0.037801,1.986e-07,0.00044564,0.00035668,0.32812,0.050781,0,0,0
87.85,-0.045258,-0.030212,-0.037874,7.0944e-06,0.0026635,0.0020201,0.32812,0.0625,0,0,0
87.887,-0.0466,-0.029358,-0.037846,1.5637e-05,0.0039543,0.0032705,0.34766,0.011719,0,0,0
87.925,-0.046112,-0.029724,-0.037898,1.3324e-05,0.0036502,0.0030331,0.35156,0.03125,0,0,0
87.952,-0.045105,-0.029572,-0.037869,1.1264e-05,0.0033561,0.0028096,0.32812,0.039062,0,0,0
88.001,-0.040619,-0.034699,-0.03777,1.0579e-06,0.0010285,0.00080433,0.28906,0.0625,0,0,0
88.027,-0.041748,-0.032196,-0.037938,2.0015e-06,0.0014147,0.0010208,0.22266,0.074219,0.015625,0.0039062,0
88.054,-0.042999,-0.032959,-0.037876,2.4466e-06,0.0015642,0.0011957,0.28125,0.0625,0.0078125,0,0
88.111,-0.039734,-0.035645,-0.037968,7.5656e-07,0.0008698,0.00071437,0.35938,0.03125,0,0,0
88.148,-0.041443,-0.034912,-0.037939,1.279e-06,0.0011309,0.00086337,0.28906,0.070312,0.0039062,0,0
