76.173,16
101.6,6
246.27,14
260.48,13
295.16,11
305.54,13
306.6,13
311.32,2
313.37,2
319.33,2
320.25,2
322.34,2
323.26,2
327.47,2
328.42,2
329.35,2
330.43,2
331.5,2
332.49,2
333.56,2
336.61,12
337.93,10
348.73,2
352.86,4
353.88,4
354.95,4
382.41,13
383.45,13
396.49,2
397.42,2
398.38,2
407.79,2
410.95,2
412.02,2
413,2
416.07,2
419.89,2
420.97,2
422.02,2
423.06,2
424.03,2
425,2
427.97,2
428.9,2
429.95,2
430.99,2
432.09,2
433.02,2
434.08,2
435.06,2
435.97,2
437.05,2
437.98,2
438.27,7
438.97,2
440.06,2
441.12,2
459.39,2
460.33,2
462.41,2
463.49,2
464.55,2
465.48,2
469.58,2
473.52,2
479.48,2
483.39,2
485.4,2
486.47,2
487.41,2
489.34,2
490.43,2
492.35,2
493.46,2
499.45,2
501.49,2
502.55,2
503.63,2
504.61,2
505.64,2
508.53,2
509.52,2
510.57,2
511.55,2
513.65,2
515.64,2
516.56,2
517.52,2
519.42,2
527.23,2
536.09,2
542.19,2
543.2,2
552.46,2
553.49,2
554.51,2
555.52,2
556.58,2
557.62,2
558.72,2
559.67,2
560.71,2
561.68,2
563.63,2
564.59,2
565.58,2
566.67,2
569.68,2
570.72,2
571.74,2
593.8,2
594.78,2
595.86,2
596.95,2
597.94,2
598.93,2
599.89,2
600.94,2
602.04,2
603.14,2
606.99,2
607.98,2
611.08,2
611.99,2
612.98,2
614,2
615.08,2
616.02,2
617.11,2
618.04,2
619.03,2
620.07,2
621.02,2
621.97,2
622.96,2
624.05,2
625.05,2
626.02,2
627.07,2
627.99,2
628.93,2
629.94,2
630.86,2
631.95,2
633.04,2
633.98,2
635.02,2
635.95,2
636.99,2
637.99,2
638.98,2
640.08,2
641.1,2
644.17,2
645.15,2
646.17,2
647.19,2
648.24,2
649.21,2
650.14,2
651.23,2
652.38,7
653.2,2
655.14,2
656.15,2
658.11,2
659.21,2
660.31,2
661.28,2
662.29,2
663.31,2
664.23,2
665.17,2
677.05,2
678.13,2
679.14,2
680.2,2
681.26,2
682.35,2
686.33,2
687.4,2
688.43,2
689.41,2
690.49,2
691.45,2
692.55,2
694.47,2
695.42,2
696.34,2
700.47,2
702.5,2
703.44,2
704.4,2
705.48,2
712.72,2
724.01,2
727.12,2
728.18,2
729.12,2
730.12,2
731.12,2
737.21,2
739.25,2
740.25,2
757.83,2
762.68,2
764.62,2
776.62,2
777.65,2
782.73,2
783.74,2
784.75,2
785.78,2
786.8,2
787.82,2
788.88,2
789.88,2
790.92,2
792,2
796.91,2
797.92,2
798.89,2
799.81,2
802.84,2
807.85,2
809.87,2
814.04,2
815.09,2
816,2
817.06,2
818.09,2
819.03,2
820.03,2
821,2
822.07,2
823.08,2
823.97,7
824.16,2
824.98,7
825.18,2
826.14,2
827.09,2
828.01,2
829.02,2
830,2
830.98,2
831.9,2
832.81,2
833.88,2
834.87,2
835.92,2
836.92,2
837.88,2
838.97,2
852.65,2
853.61,2
855.54,2
857.51,2
859.37,2
860.36,2
861.31,2
862.25,2
863.34,2
864.38,2
865.47,2
866.38,2
867.34,2
868.38,2
869.37,2
874.36,2
875.33,2
879.25,2
880.29,2
881.21,2
882.27,2
883.35,2
884.44,2
885.47,2
886.42,2
887.51,2
891.51,2
894.42,2
895.42,2
896.49,2
897.48,2
898.54,2
900.59,2
901.53,2
902.58,2
903.6,2
906.6,2
907.69,2
908.75,2
909.81,2
910.76,2
911.72,2
912.69,2
913.66,2
914.6,2
915.6,2
916.7,2
917.73,2
918.66,2
919.76,2
920.78,2
921.73,2
922.65,2
926.92,2
928.94,2
929.95,2
930.91,2
931.88,2
932.84,2
933.81,2
934.75,2
935.76,2
936.83,2
937.92,2
938.95,2
940.03,2
940.98,2
942.98,2
943.98,2
944.93,2
947.02,2
948,2
950.12,2
951.15,2
952.07,2
953.16,2
954.1,2
955.19,2
956.22,2
957.22,2
958.16,2
959.18,2
960.26,2
961.26,2
962.17,2
963.22,2
964.16,2
965.21,2
966.19,2
967.28,2
968.2,2
969.24,2
973.22,2
974.23,2
978.35,2
979.39,2
980.43,2
981.53,2
982.47,2
983.49,2
985.5,2
986.46,2
987.56,2
988.51,2
989.53,2
990.61,2
991.7,2
992.63,2
993.66,2
994.61,2
995.67,2
996.65,2
997.74,2
998.65,2
1000.7,2
1001.6,2
1002.6,2
1003.6,2
1004.5,2
1005.6,2
1006.7,2
1007.7,2
1008.8,2
1009.9,2
1010.8,2
1011.8,2
1012.9,2
1013.8,2
1014.8,2
1015.8,2
1016.8,2
1017.8,2
1018.9,2
1019.8,2
1020.9,2
1021.9,2
1022.9,2
1023.9,2
1025,2
1026,2
1027,2
1028,2
1029,2
1030,2
1031,2
1034,2
1247.2,14
1303.7,14
1307.8,14
1308.9,14
1547.8,11
1734.9,18
1815.2,1
1820.3,1
1824.2,1
1832.1,1
1833.1,1
1834.2,1
1837,1
1842,1
1842.9,1
1843.9,1
1844.8,1
1851.8,1
1852.7,1
1853.8,1
1883.7,1
1909,1
1913.1,1
