173.93,2
174.69,14
188.61,14
254.07,5
314.59,14
414.18,3
416.03,3
446.81,6
768.28,3
769.32,3
770.3,3
771.24,3
772.24,3
773.35,3
774.36,3
775.43,3
776.41,3
777.46,3
778.45,3
779.39,3
780.48,3
781.48,3
782.52,3
785.59,3
786.62,3
787.58,3
788.65,3
789.73,3
790.66,3
791.64,3
792.61,3
793.62,3
794.64,3
795.74,3
796.66,3
797.63,3
798.54,3
799.57,3
800.49,3
801.51,3
802.59,3
803.5,3
804.53,3
805.53,3
806.61,3
807.61,3
808.7,3
809.69,3
810.77,3
811.71,3
812.69,3
813.65,3
814.62,3
815.7,3
844.32,5
845.31,5
1043.2,3
1073.6,3
1093.2,3
1094.3,3
1103.2,3
1106.2,3
1107.2,3
1108.2,3
1109.2,3
1110.2,3
1111.2,3
1112.1,3
1113.1,3
1114.2,3
1115.2,3
1116.2,3
1117.2,3
1119.2,3
1120.2,3
1121.3,3
1122.3,3
1123.2,3
1124.2,3
1125.3,3
1129.2,3
1130.3,3
1133.4,3
1147.4,3
1151.5,3
1153.5,3
1162.5,3
1163.5,3
1165.6,3
1216,3
1216.9,3
1218.8,3
1254.9,3
1325.7,14
1328.8,14
1392.7,5
1505.4,18
1506.3,18
1508.3,18
1509.3,18
1510.3,18
1511.3,18
1516.4,18
