82.742,5
90.7,5
96.716,6
97.697,6
99.021,6
123.59,6
143.68,3
148.51,3
167.8,3
169.86,3
227.73,17
229.26,11
230.27,11
231.18,11
232.16,11
233.17,11
234.11,11
235.1,11
236.14,11
442.72,17
470.35,17
471.36,17
483.75,17
486.81,17
487.86,17
669.03,11
670.12,11
671.06,11
681.98,14
682.94,14
685.01,14
685.94,14
688.3,11
695.27,14
696.31,14
698.33,14
699.4,14
700.39,14
701.44,14
703.31,14
705.3,14
711.3,14
712.24,14
713.18,14
714.2,14
718.3,14
721.16,14
722.25,14
724.31,14
729.44,14
731.45,14
732.53,14
733.54,14
734.48,14
737.41,14
738.46,14
739.55,14
740.61,14
741.64,14
742.59,14
743.63,14
744.61,14
745.57,14
746.5,14
747.54,14
748.63,14
749.58,14
750.68,14
751.71,14
752.62,14
753.57,14
754.66,14
755.6,14
756.55,14
757.57,14
758.56,14
759.67,14
760.61,14
762.6,14
763.55,14
764.65,14
765.59,14
766.69,14
767.72,14
768.8,14
769.82,14
770.83,14
771.92,14
772.85,14
773.87,14
774.79,14
775.81,14
776.73,14
777.78,14
778.82,14
779.78,14
780.84,14
781.89,14
782.86,14
783.91,14
784.92,14
785.87,14
787.8,14
788.75,14
789.79,14
790.83,14
792.77,14
793.87,14
812.83,14
814.67,14
815.66,14
816.62,14
817.55,14
818.6,14
824.45,14
825.48,14
829.24,14
830.24,14
831.15,14
832.09,14
835.16,14
836.08,14
837.04,14
841.04,14
841.98,14
842.97,14
844.06,14
845.06,14
845.98,14
846.93,14
847.93,14
848.85,14
850.8,14
854.85,14
855.86,14
856.85,14
860.92,14
861.18,11
863.01,14
865,14
866.05,14
867.14,14
868.07,14
871.12,14
872.05,14
874.05,14
875.13,14
879.06,14
880.11,14
881.04,14
883.01,14
884.09,14
885.04,14
886.14,14
887.24,14
888.33,14
889.39,14
890.35,14
891.33,14
892.37,14
893.31,14
895.33,14
896.27,14
897.3,14
901.38,14
902.32,14
903.4,14
904.4,14
905.48,14
909.48,14
910.42,14
911.46,14
912.54,14
921.51,14
923.51,14
924.42,14
955.13,14
958.95,14
959.86,14
961.87,14
962.87,14
963.96,14
975.96,14
