105.44,4
109.99,12
110.98,12
271.43,6
272.34,5
284.46,5
285.77,8
309.34,2
309.84,5
310.75,5
311.84,5
312.88,5
314.89,5
315.37,2
315.98,5
317.03,5
317.37,4
317.38,2
318.37,4
319.87,5
322.84,5
323.34,2
324.34,2
327.28,2
328.36,2
329.46,2
329.53,4
330.41,2
330.49,4
331.35,2
332.44,2
337.49,4
337.82,5
340.54,4
340.98,5
347.64,4
348.7,4
349.7,4
350.73,2
360.82,4
361.88,4
362.8,4
364.81,4
378.99,4
380.95,5
381.1,4
381.96,5
382.89,5
383.98,5
384.21,4
384.9,5
385.19,4
386,5
386.12,4
387.16,4
605.13,2
606.14,2
607.12,2
608.06,2
608.99,2
612.02,2
616,2
617.08,2
618.02,2
619.11,2
622.06,2
623.01,2
623.96,2
633.94,2
635.04,2
635.99,2
637.02,2
637.95,2
638.99,2
642.07,2
643.1,2
644.17,2
645.16,2
646.17,2
647.15,2
648.17,2
649.19,2
651.2,2
652.13,2
655.2,2
667.17,2
669.16,2
674,2
676.03,2
825.08,2
826.16,2
829.08,2
831.02,2
832,2
857.53,2
875.24,2
876.35,2
877.32,2
879.26,2
880.29,2
881.25,2
882.29,2
883.21,2
884.27,2
885.36,2
886.42,2
887.46,2
888.41,2
889.51,2
890.52,2
892.44,2
893.5,2
894.48,2
895.47,2
896.41,2
899.48,2
900.54,2
901.56,2
902.59,2
903.53,2
904.57,2
905.59,2
907.6,2
908.59,2
909.7,2
910.75,2
911.81,2
912.75,2
913.71,2
916.6,2
917.59,2
927.81,2
928.92,2
930.94,2
931.95,2
932.91,2
933.88,2
934.84,2
944.97,2
945.97,2
946.93,2
949.02,2
950,2
951.02,2
958.22,2
959.22,2
960.16,2
961.18,2
962.26,2
963.26,2
964.17,2
965.21,2
966.15,2
967.2,2
968.19,2
970.2,2
971.24,2
972.34,2
973.39,2
974.3,2
975.21,2
976.22,2
977.31,2
995.65,2
997.67,2
1047.9,2
1064.2,2
1070.3,2
1071.3,2
1072.4,2
1073.5,2
1074.4,2
1075.4,2
1076.4,2
1077.3,2
1078.3,2
1080.2,2
1084.4,2
1085.5,2
1086.6,2
1092.6,2
1094.7,2
1095.7,2
1108.1,2
1109.1,2
1110.1,2
1123.1,2
1124.1,2
1129.2,2
1130.1,2
1230.7,2
1560.4,14
1769.4,14
1770.4,14
1771.4,14
1811.2,14
1812.1,14
1870.8,14
1871.9,14
1872.9,14
1873.9,14
1887.5,6
1894.7,6
1901.7,6
1902.6,6
1903.6,6
1908.7,6
1909.8,6
1916.9,6
1925.2,6
1926.2,6
1927.2,6
1928.3,6
1929.3,6
1931.5,6
