66.931,12
124.55,6
125.88,8
126.8,8
127.72,8
137.31,7
144.2,7
156.31,7
198.93,6
234.21,6
287.53,6
295.57,7
298.74,2
299.76,2
306.82,4
310.73,4
341.17,10
341.94,12
348.31,10
349.35,10
350.39,10
355.18,4
395.48,3
396.41,3
671.69,18
672.68,18
672.83,16
673.75,18
673.87,16
674.66,18
674.93,16
675.58,18
677.4,10
677.63,18
678.66,18
679.36,10
679.68,18
680.75,18
681.83,18
681.95,16
682.79,18
683.01,16
684.12,10
684.94,18
685.05,16
685.89,18
686.07,16
687,16
687.93,18
688.08,16
688.9,18
689.02,16
689.97,18
690.05,16
690.88,18
691.03,16
691.81,18
692.01,16
692.77,18
693.1,16
693.71,18
694.08,16
694.4,10
694.74,18
695.12,16
695.36,10
695.74,18
696.04,16
696.74,18
696.96,16
697.92,16
698.88,16
699.97,16
700.89,16
701.62,18
701.84,16
702.67,18
702.76,16
703.74,18
705.71,18
705.79,16
706.62,18
706.89,16
707.68,18
708.92,16
710.01,16
710.21,10
710.76,18
711.09,16
712.03,16
712.76,18
713.11,16
713.67,18
714.11,16
715.61,18
716.16,10
716.71,18
721.23,16
721.31,10
722.16,16
723.17,16
724.14,16
725.09,16
725.31,10
726.09,16
726.26,10
727.14,16
727.18,10
729.02,18
729.19,16
730.09,18
730.15,16
731.12,16
731.13,18
732.01,10
732.15,18
732.16,16
733.12,16
734.13,16
735.11,10
735.15,16
735.24,18
737.18,10
737.22,16
737.26,18
738.2,18
738.21,10
738.31,16
739.24,16
740.23,10
741.09,16
741.28,10
743.08,16
744.05,16
744.47,10
745.06,16
746,16
746.92,16
749.35,18
749.45,10
749.97,16
750.94,16
751.44,10
752.38,10
753.99,16
756.36,10
757.32,10
760.34,10
760.47,18
761.3,10
761.53,18
762.4,10
762.51,18
763.39,10
763.58,18
767.53,18
768.27,10
768.3,16
768.47,18
770.39,16
772.37,16
772.4,18
774.26,16
775.18,16
776.2,16
782.46,16
788.63,16
791.29,18
791.69,16
792.23,18
792.75,16
793.69,16
794.68,16
796.37,18
798.5,18
799.56,18
799.71,16
800.58,18
800.62,16
801.55,16
804.44,18
804.51,16
805.42,16
806.47,18
807.47,18
808.27,16
809.22,16
809.44,18
810.29,16
811.3,16
812.35,16
813.36,16
813.42,18
815.36,16
815.43,18
816.34,16
816.39,18
817.29,16
818.21,16
818.38,18
819.17,16
819.38,18
820.26,16
820.35,18
820.79,10
821.23,16
821.26,18
821.71,10
822.21,16
822.24,18
823.77,10
831.43,16
832.46,16
834.53,16
834.77,10
835.52,16
835.83,10
836.6,16
836.8,10
837.64,16
837.71,10
838.63,16
838.8,10
839.61,16
839.8,10
840.61,16
840.77,10
841.29,18
841.79,10
842.31,18
842.61,16
842.84,10
