1.8283,5
6.6532,13
7.5841,13
11.718,6
12.669,11
15.622,6
17.694,11
18.615,6
22.189,13
23.25,13
24.301,13
27.895,5
31.248,6
31.839,5
32.209,6
32.85,5
33.841,5
43.981,13
44.892,13
53.551,5
54.243,6
55.573,5
57.595,5
58.526,5
59.597,5
67.645,5
68.626,5
69.728,5
70.658,5
71.76,5
71.85,6
72.772,5
74.733,5
75.825,5
77.856,5
78.807,5
79.768,5
80.749,6
80.769,5
84.803,5
88.877,5
90.178,13
108.31,13
109.35,13
115.39,13
123.9,6
125.8,6
126.8,6
130.85,6
132.86,6
133.2,11
137.58,13
137.74,6
138.34,11
138.63,13
138.66,6
139.36,11
139.68,6
139.69,13
142.94,6
151.14,13
152.1,13
153.16,13
158.86,6
161.44,11
162.36,11
163.38,11
172.96,6
173.91,6
199.86,6
200.84,6
208.62,6
217.52,6
220.45,6
223.55,6
234.75,6
235.84,6
236.86,6
237.79,6
238.83,6
239.86,6
240.95,6
242.01,6
243.09,6
257.5,6
266.69,11
269.74,11
274.28,6
277.25,6
281.44,6
284,11
300.4,6
301.36,6
324.15,6
325.17,6
326.12,6
327.14,6
347.37,6
353.37,6
358.51,6
361.59,6
364.52,6
365.46,6
366.38,6
367.35,6
370.54,6
372.5,6
373.45,6
383.75,6
384.84,6
386.86,6
387.83,6
388.84,6
389.87,6
390.92,6
391.91,6
392.83,6
393.88,6
394.93,6
395.94,6
397.02,6
399.04,6
400.08,6
419.55,6
420.52,6
421.45,6
422.47,6
424.53,6
425.62,6
428.57,6
429.62,6
430.66,6
431.6,6
432.66,6
432.71,11
433.6,6
433.62,11
434.69,11
435.59,6
435.77,11
441.5,6
442.6,6
443.65,6
443.96,11
444.67,6
445.05,11
448.6,6
449.1,11
449.54,6
450.16,11
462,11
462.57,6
462.92,11
463.51,6
463.99,11
464.97,11
466.07,11
466.65,6
467.62,6
468.58,6
469.21,11
469.6,6
470.51,6
471.18,11
471.48,6
472.16,11
472.48,6
473.44,6
474.48,6
475.47,6
476.09,11
476.46,6
477.09,11
477.5,6
478.1,11
478.6,6
479.2,11
479.53,6
480.2,11
480.49,6
481.3,11
481.51,6
482.23,11
482.51,6
483.29,11
483.52,6
484.35,11
485.32,11
485.63,6
486.42,11
486.66,6
487.36,11
487.74,6
488.29,11
488.72,6
489.35,11
489.75,6
490.41,11
490.76,6
493.44,11
494.83,6
495.41,11
495.75,6
496.36,11
497.77,6
498.78,6
499.35,11
499.72,6
500.31,11
500.65,6
501.73,6
502.76,6
509.67,6
510.63,6
511.55,6
521.06,11
522.13,11
523.1,11
524.05,11
526.09,11
529.09,11
530.16,11
531.14,11
534.06,11
535.15,11
536.21,11
537.16,11
538.16,11
539.22,11
540.28,11
541.29,11
552.49,11
557.74,11
561.5,5
582.45,11
583.4,11
587.31,11
588.35,11
589.32,11
592.39,11
595.47,11
597.58,11
599.5,11
619.54,11
620.52,11
621.58,11
622.62,11
624.79,11
625.78,11
626.75,11
630.87,11
631.8,11
631.89,5
632.72,11
633.74,11
667.54,11
668.49,11
670.89,5
683.63,5
725.24,11
726.16,11
727.24,11
732.45,11
778.81,11
779.42,5
779.84,11
780.46,5
780.81,11
793.85,11
794.89,11
795.98,11
811.46,10
823.52,10
825.54,10
832.42,10
838.67,10
841.73,10
842.67,10
851.93,10
863.67,12
867.55,10
903.8,10
912.54,10
913.62,10
914.6,10
915.69,10
916.6,10
917.27,4
922.89,10
923.9,10
924.97,10
943.91,10
952.01,10
953.83,10
967.08,10
1004.1,10
1005.2,10
1006.1,10
1035.3,10
1036.2,10
1037.2,10
1039.1,10
1053.1,10
1054.1,10
1055.2,10
1057.2,10
1059.2,10
1060.3,10
1061.4,10
1062.4,10
1063.4,10
1064.5,10
1065.4,10
1066.4,10
1067.4,10
1068.4,10
1069.4,10
1070.5,10
1071.5,10
1072.4,10
1073.4,10
1074.5,10
1075.5,10
1076.4,10
1077.4,10
1078.3,10
1080.4,10
1081.3,10
1082.4,10
1083.5,10
1084.5,10
1085.6,10
1086.7,10
1088.7,10
1089.3,16
1089.8,10
1090.8,10
1091.9,10
1092.3,16
1092.8,10
1093.8,10
1094.3,16
1096.4,16
1096.8,10
1097.8,10
1099.8,10
1100.2,16
1100.7,10
1101.7,10
1102.2,16
1103.2,16
1103.7,10
1104.3,16
1104.7,10
1107.1,16
1109.2,16
1112.1,16
1112.9,10
1114.2,16
1117,16
1117.9,10
1119.1,16
1120.1,16
1122.2,16
1123.2,16
1125.2,16
1125.8,10
1126.2,16
1126.8,10
1128.1,16
1128.9,10
1130.2,16
1131.2,16
1139.8,10
1142.9,10
1143.9,10
1144.3,16
1144.8,10
1145.9,10
1146.3,16
1146.8,10
1147.3,16
1147.9,10
1148.4,16
1148.9,10
1149.5,16
1150,10
1150.5,16
1151.1,10
1151.5,16
1152.1,10
1153.1,10
1154.2,10
1155.1,10
1156.2,10
1158.4,16
1159.4,16
1160.4,16
1166.3,10
1167.2,10
1167.6,16
1168.2,10
1168.7,16
1169.2,10
1170.1,10
1170.7,16
1173.2,10
1176,10
1177.1,10
1177.8,16
1178.1,10
1178.7,16
1179.1,10
1182,16
1182,10
1183.1,16
1184.1,10
1185,16
1185.1,10
1185.9,16
1187.1,10
1188.2,10
1189.2,10
1194,10
1194.9,10
1195,16
1195.3,4
1195.9,10
1196.3,4
1197.3,4
1198.9,16
1201,16
1202.1,16
1203.1,16
1204.1,16
1206.2,16
1207.2,16
1215.1,16
1216.1,16
1217.1,16
1235.9,16
1246.9,16
1270.9,10
1278,16
1279,16
1279.9,16
1280.8,10
1289,10
1290,16
1308.4,16
1329.5,16
1330.5,16
1331.5,16
1343.1,16
1344,16
1345,16
1350,16
1355,16
1355.9,16
1356.9,16
1365,10
1368.1,16
1369.1,16
1387.4,16
1396.7,16
1398.7,16
1400.7,16
1408.4,10
1408.9,16
1410,16
1411.1,16
1412,16
1413.1,16
1414,16
1415,16
1447,10
1448,10
1478.2,10
1479.5,16
1481.5,16
1483.5,16
1484.6,16
1485.6,16
1498.4,16
1499.2,10
1499.3,16
1500.2,10
1501.2,10
1504.2,16
1505.3,16
1506.3,16
1515.6,16
1516.6,16
1517.2,10
1517.5,16
1518.4,16
1519.5,16
1523.5,16
1524.5,16
1526.6,16
1527.5,16
1528.5,16
1530.7,16
1531.7,16
1533.7,16
1534.7,16
1536.6,10
1540.6,10
1541.6,10
1542.9,16
1543.7,10
1543.9,16
1544.7,10
