77.451,-0.046997,-0.027557,-0.037597,6.2252e-06,0.002495,0.00016981
77.964,-0.044983,-0.030609,-0.037606,2.7954e-06,0.0016719,3.8857e-05
78.733,-0.046387,-0.02655,-0.037443,5.1011e-06,0.0022585,0.00016306
79.246,-0.063873,-0.0094605,-0.036974,2.6013e-05,0.0051003,0.00040353
79.758,-0.051331,-0.024292,-0.037359,5.8087e-06,0.0024101,6.14e-05
80.271,-0.059082,-0.015717,-0.037635,2.4683e-05,0.0049682,0.00033651
80.784,-0.06958,-0.0020447,-0.037834,6.3589e-05,0.0079743,0.00046034
81.297,-0.078552,0.0045776,-0.03792,8.5536e-05,0.0092485,0.000397
81.81,-0.069153,-0.0029602,-0.038594,6.0292e-05,0.0077648,0.00024745
82.323,-0.062744,-0.015381,-0.037727,2.1721e-05,0.0046606,4.2626e-05
82.835,-0.05072,-0.025726,-0.037489,7.8893e-06,0.0028088,0.00011306
83.348,-0.052521,-0.020447,-0.037452,5.5694e-06,0.00236,5.2282e-05
83.861,-0.054138,-0.021515,-0.037676,1.0287e-05,0.0032074,0.000207
84.374,-0.054016,-0.0224,-0.038076,1.8328e-05,0.0042812,0.00013849
84.887,-0.081787,0.020904,-0.036934,5.4539e-05,0.007385,0.00029295
85.399,-0.14664,0.038849,-0.037274,6.0293e-05,0.0077649,0.00013962
85.913,-0.088776,0.0062256,-0.037641,1.4372e-05,0.003791,0.00013197
86.425,-0.077728,-0.0015259,-0.037805,0.00011212,0.010589,0.00048426
86.938,-0.067902,-0.0028381,-0.037254,6.3853e-05,0.0079908,0.00097642
87.451,-0.079559,-0.0026856,-0.037755,0.00010732,0.01036,0.00021202
87.964,-0.12097,0.026886,-0.037592,4.6288e-05,0.0068035,0.00015724
88.476,-0.053436,-0.018768,-0.037514,1.884e-05,0.0043405,0.00018953
89.246,-0.063873,-0.019775,-0.03748,1.5448e-05,0.0039303,0.0004009
89.758,-0.059357,-0.015961,-0.037589,3.2268e-05,0.0056805,0.00015226
90.285,-0.056793,-0.019531,-0.037485,1.4005e-05,0.0037423,5.6896e-05
90.784,-0.062958,-0.016113,-0.037631,1.7169e-05,0.0041435,0.00020502
91.307,-0.0513,-0.024658,-0.037649,7.5137e-06,0.0027411,0.0002296
91.81,-0.067017,-0.0028381,-0.037673,4.7517e-05,0.0068933,0.00017656
92.413,-0.062378,-0.0069885,-0.037825,2.6684e-05,0.0051657,0.00056588
92.835,-0.065399,-0.0095825,-0.03824,3.4801e-05,0.0058992,0.00035059
93.349,-0.057739,-0.012451,-0.03723,1.1205e-05,0.0033475,8.4617e-05
93.861,-0.15045,0.042084,-0.037301,0.00029118,0.017064,0.00068745
94.374,-0.079193,0.001709,-0.037575,0.00012963,0.011386,0.0003603
94.887,-0.06366,-0.016174,-0.037602,2.9665e-05,0.0054466,0.00022101
95.399,-0.062958,-0.011475,-0.03775,2.0794e-05,0.0045601,0.00018102
95.912,-0.086426,0.012939,-0.037745,0.00010988,0.010482,0.00014852
96.425,-0.064362,-0.015717,-0.038007,2.002e-05,0.0044744,2.8094e-05
96.938,-0.052368,-0.0040894,-0.037411,5.7134e-06,0.0023903,1.956e-05
97.451,-0.13205,0.056488,-0.037619,4.7946e-05,0.0069243,0.00038601
97.964,-0.069916,0.0043335,-0.037184,6.6204e-05,0.0081366,0.00020532
98.476,-0.066559,-0.012451,-0.038006,3.9988e-05,0.0063236,0.00013981
98.989,-0.070038,-0.0026856,-0.037389,5.8933e-05,0.0076768,0.00031772
99.502,-0.066406,-0.011566,-0.037455,3.2413e-05,0.0056933,0.0004651
100.27,-0.064728,-0.013367,-0.037516,4.7449e-05,0.0068883,0.0003593
100.78,-0.050629,-0.022522,-0.037648,5.0043e-06,0.002237,0.00013537
101.3,-0.046143,-0.028992,-0.037611,3.4994e-06,0.0018707,8.5188e-05
101.81,-0.061249,-0.011444,-0.037614,2.3903e-05,0.004889,0.00013779
102.32,-0.072266,-0.0065308,-0.037871,5.8346e-05,0.0076384,0.00016398
102.84,-0.065582,-0.011719,-0.037699,3.863e-05,0.0062153,0.00017423
103.35,-0.070129,0.0012817,-0.037277,2.0252e-05,0.0045002,0.00015087
103.86,-0.065094,-0.014526,-0.037984,4.1496e-05,0.0064417,8.2745e-05
104.37,-0.085663,0.0021973,-0.03757,3.8742e-05,0.0062244,0.00054512
104.89,-0.057037,-0.022736,-0.037521,1.7043e-05,0.0041283,0.00032217
105.4,-0.074768,-0.006012,-0.037752,4.2041e-05,0.0064839,0.0002986
105.91,-0.059936,-0.012512,-0.037497,2.4769e-05,0.0049769,0.000133
106.43,-0.050049,-0.025421,-0.037195,5.4405e-06,0.0023325,0.00014642
106.94,-0.057922,-0.01947,-0.037161,1.4973e-05,0.0038695,7.3929e-05
107.45,-0.063995,-0.014801,-0.03777,2.1789e-05,0.0046679,0.0005717
107.96,-0.067291,-0.0079346,-0.037636,5.2128e-05,0.00722,0.00047173
108.48,-0.056213,-0.015778,-0.037802,1.6607e-05,0.0040752,0.00022305
108.99,-0.052399,-0.024231,-0.037728,9.5177e-06,0.0030851,0.00038115
109.5,-0.05484,-0.018585,-0.03787,1.9689e-05,0.0044372,0.00029723
110.01,-0.059845,-0.0083008,-0.037373,5.673e-05,0.0075319,0.00012846
110.53,-0.079376,0.0045776,-0.037978,7.6637e-05,0.0087543,0.00040564
111.3,-0.05069,-0.022522,-0.037651,3.4154e-06,0.0018481,7.1004e-05
111.81,-0.041107,-0.03009,-0.03723,9.5563e-07,0.00097756,4.4733e-05
112.32,-0.039856,-0.035553,-0.037548,2.8286e-07,0.00053185,1.126e-05
112.84,-0.05957,-0.0062866,-0.037863,3.0483e-05,0.0055211,0.00055491
113.35,-0.064362,-0.0065002,-0.037761,5.3004e-05,0.0072804,0.00019959
113.86,-0.057495,-0.010956,-0.037521,1.8589e-05,0.0043116,1.7967e-05
114.37,-0.053131,-0.020203,-0.037553,1.3571e-05,0.0036839,0.00039589
114.89,-0.06131,-0.013306,-0.037402,3.2657e-05,0.0057147,0.00041019
115.4,-0.055267,-0.021881,-0.037591,1.696e-05,0.0041182,0.00019981
