61.303,-0.063873,-0.0089111,-0.036406,5.2724e-05,0.0072611,0.00022086
61.814,-0.057526,-0.013336,-0.036162,2.5927e-05,0.0050919,0.00015715
62.583,-0.084198,-0.012695,-0.036524,6.687e-06,0.0025859,0.00012968
63.096,-0.049286,-0.016205,-0.035948,2.2716e-05,0.0047662,4.0132e-05
63.609,-0.047974,0.0030518,-0.037949,1.8395e-05,0.0042889,9.9484e-05
64.183,-0.066711,-0.0071106,-0.037208,3.3303e-05,0.0057709,0.00052414
64.635,-0.073212,0.00067139,-0.036436,0.00013685,0.011698,0.00098316
65.147,-0.075806,0.0037231,-0.036165,0.00021473,0.014654,0.00084415
65.66,-0.064484,0.0014343,-0.036565,0.00010846,0.010415,7.1244e-05
66.173,-0.089508,0.018982,-0.03623,0.00011764,0.010846,0.0011201
66.686,-0.094604,0.035461,-0.03636,0.00025348,0.015921,0.00019273
67.199,-0.056122,-0.0177,-0.036516,3.1146e-05,0.0055808,0.00030175
67.711,-0.05423,-0.013184,-0.036259,2.857e-05,0.0053451,0.00027149
68.224,-0.046814,-0.025238,-0.036382,9.3694e-06,0.0030609,0.00014021
68.737,-0.044525,-0.025909,-0.035974,5.5682e-06,0.0023597,0.0001717
69.25,-0.090729,0.0050354,-0.037207,4.3475e-05,0.0065936,0.00020394
69.785,-0.069824,0.0031433,-0.037248,4.3892e-05,0.0066251,0.00011069
70.276,-0.046875,-0.014191,-0.035373,1.3131e-05,0.0036237,4.4318e-05
70.788,-0.074493,-0.0092773,-0.036337,2.5605e-05,0.0050601,0.00025229
71.301,-0.088837,0.01532,-0.037148,0.00011081,0.010527,0.000747
71.814,-0.084991,0.0071716,-0.03584,9.1253e-05,0.0095527,0.00022073
72.327,-0.056854,-0.016632,-0.03668,1.8912e-05,0.0043487,6.5277e-05
73.107,-0.055664,-0.017151,-0.036756,1.7624e-05,0.0041981,0.00029445
73.981,-0.052033,-0.01413,-0.036546,1.5754e-05,0.0039692,0.00035807
74.122,-0.058991,-0.01413,-0.036572,3.238e-05,0.0056904,0.00029887
74.635,-0.059998,-0.010437,-0.036406,4.7472e-05,0.00689,0.00041398
75.147,-0.055023,-0.016724,-0.036438,1.9348e-05,0.0043986,8.5406e-05
75.66,-0.046692,-0.027679,-0.036261,5.6355e-06,0.0023739,8.6097e-05
76.173,-0.045197,-0.026215,-0.036642,5.3771e-06,0.0023188,0.00010488
76.686,-0.045502,-0.029999,-0.036432,1.2303e-06,0.0011092,1.3453e-05
77.199,-0.042755,-0.030884,-0.036557,1.5024e-06,0.0012257,7.9e-05
77.711,-0.064087,0.0042419,-0.036472,4.1499e-05,0.006442,0.00048205
78.224,-0.064758,-0.00036621,-0.036442,5.3911e-05,0.0073424,0.00022155
78.737,-0.06665,-0.010437,-0.036495,5.7276e-05,0.0075681,0.00048912
79.25,-0.068146,-0.0079346,-0.036473,4.1001e-05,0.0064032,0.0001216
79.763,-0.060974,-0.010071,-0.036018,3.2494e-05,0.0057004,0.00030077
80.276,-0.061401,-0.017883,-0.036874,3.1026e-05,0.0055701,2.3091e-05
80.788,-0.041717,-0.031921,-0.036436,1.4147e-06,0.0011894,7.3655e-05
81.301,-0.041138,-0.029114,-0.036247,2.1886e-06,0.0014794,2.2324e-05
81.814,-0.052734,-0.021149,-0.036828,1.0982e-05,0.0033139,0.00039002
82.327,-0.055695,-0.016663,-0.036736,2.4671e-05,0.004967,0.00013013
82.84,-0.058014,-0.020599,-0.036514,1.8926e-05,0.0043504,0.00020145
83.352,-0.049042,0.0021057,-0.03451,2.901e-05,0.0053861,0.00034166
84.122,-0.055511,-0.016357,-0.036674,1.7367e-05,0.0041673,6.8031e-05
84.635,-0.080048,0.007904,-0.037166,6.0951e-05,0.0078071,0.00054316
85.147,-0.056244,-0.017151,-0.037122,1.4276e-05,0.0037783,0.00015864
85.66,-0.063324,-0.011749,-0.036609,3.6803e-05,0.0060666,0.00024055
86.173,-0.0578,-0.015137,-0.036557,1.2942e-05,0.0035975,5.8484e-05
86.698,-0.057861,-0.027435,-0.036385,5.16e-06,0.0022716,0.00010092
87.201,-0.04541,-0.027954,-0.036365,5.5392e-06,0.0023536,0.00016327
87.711,-0.049927,-0.023193,-0.036372,8.5026e-06,0.0029159,8.879e-05
88.224,-0.054871,-0.020508,-0.036614,1.7988e-05,0.0042413,9.1703e-05
88.737,-0.046417,-0.024933,-0.036413,5.8498e-06,0.0024186,9.6403e-05
89.25,-0.046936,-0.023193,-0.036415,8.7716e-06,0.0029617,0.00019019
