78.846,-0.048523,-0.027649,-0.03798,6.0092e-06,0.0024514,9.3188e-05
79.359,-0.060181,-0.010651,-0.037959,2.0111e-05,0.0044846,0.00021476
80.128,-0.04596,-0.026642,-0.03798,3.6603e-06,0.0019132,8.9427e-05
80.641,-0.055572,-0.018097,-0.037957,2.0341e-05,0.0045101,0.00029741
81.154,-0.072205,-0.011291,-0.037986,4.5463e-05,0.0067426,0.00034348
81.666,-0.080353,-0.0039978,-0.03798,7.6721e-05,0.0087591,0.00064817
82.179,-0.060516,-0.01236,-0.037979,2.2229e-05,0.0047148,0.00013369
82.692,-0.056458,-0.020264,-0.037979,9.9905e-06,0.0031608,4.5352e-05
83.205,-0.058105,-0.018097,-0.037983,1.1346e-05,0.0033683,0.00040277
83.718,-0.061401,-0.015655,-0.037964,1.4225e-05,0.0037716,0.00011722
84.23,-0.062897,-0.0057983,-0.037978,2.6792e-05,0.0051761,0.00012163
84.743,-0.056366,-0.015808,-0.037954,2.2845e-05,0.0047797,6.4267e-05
85.256,-0.073456,-0.0071411,-0.037977,5.6539e-05,0.0075192,0.00057489
85.769,-0.066772,-0.0072022,-0.037997,9.1322e-05,0.0095563,0.00033445
86.282,-0.05069,-0.026886,-0.037987,6.1854e-06,0.002487,0.00023237
86.795,-0.072113,-0.0020447,-0.038026,9.0488e-05,0.0095125,0.00037014
87.307,-0.073578,-0.00177,-0.03793,4.732e-05,0.0068789,0.00036665
87.821,-0.064514,-0.008667,-0.038026,5.1177e-05,0.0071538,0.00013895
88.333,-0.056519,-0.021851,-0.037936,1.9014e-05,0.0043605,0.00026251
88.846,-0.056885,-0.020203,-0.037992,2.0616e-05,0.0045404,0.00020397
89.359,-0.055511,-0.015533,-0.037948,1.9003e-05,0.0043592,0.00029192
89.872,-0.068115,-0.0075378,-0.037967,5.0748e-05,0.0071238,6.5314e-05
90.641,-0.055328,-0.020844,-0.037989,1.1139e-05,0.0033375,0.00024083
91.154,-0.054443,-0.021057,-0.038003,1.5627e-05,0.003953,7.3292e-05
91.666,-0.061096,-0.015991,-0.037918,1.0451e-05,0.0032328,0.00040437
92.179,-0.061585,-0.012543,-0.037904,2.7511e-05,0.0052451,5.595e-05
92.692,-0.11209,-0.0023499,-0.038082,2.5582e-05,0.0050579,0.00043413
93.205,-0.060516,-0.015533,-0.037956,1.9377e-05,0.0044019,0.00036084
93.718,-0.050598,-0.023193,-0.038048,6.1897e-06,0.0024879,0.00012719
94.231,-0.069519,0.0043335,-0.037936,7.3029e-05,0.0085457,0.00040684
94.743,-0.081818,0.0018921,-0.038055,8.8425e-05,0.0094034,0.00018108
95.256,-0.064636,-0.0028686,-0.037972,6.9084e-05,0.0083117,0.0001278
95.769,-0.051422,-0.024383,-0.03797,1.4639e-05,0.0038261,0.0002882
