86.414,-0.080841,0.01471,-0.037468,8.5101e-05,0.009225,0.00037644
86.926,-0.078491,0.013947,-0.037401,8.3621e-05,0.0091445,0.00046151
87.696,-0.07544,0.016937,-0.037444,0.00013448,0.011596,0.00035814
88.219,-0.055084,-0.019592,-0.037395,1.4577e-05,0.003818,5.4436e-05
88.721,-0.049957,-0.027069,-0.037445,3.9439e-06,0.0019859,0.00013261
89.234,-0.047546,-0.023865,-0.037396,6.751e-06,0.0025983,8.4105e-05
89.747,-0.047333,-0.026428,-0.037423,2.3957e-06,0.0015478,0.00014223
90.26,-0.05365,-0.021118,-0.037387,1.5792e-05,0.003974,0.00018502
90.773,-0.049225,-0.022003,-0.037338,1.243e-05,0.0035256,0.00013374
91.285,-0.055969,-0.018402,-0.037572,3.4734e-05,0.0058935,0.00027578
91.798,-0.050263,-0.022705,-0.03722,6.0279e-06,0.0024552,5.3254e-05
92.311,-0.14096,0.08316,-0.037516,0.00030122,0.017356,0.00064852
92.824,-0.085419,0.01004,-0.037933,9.0757e-05,0.0095266,0.00022512
93.337,-0.12955,0.04541,-0.037322,0.00050106,0.022384,0.0015348
93.849,-0.11804,0.025635,-0.03722,0.00020473,0.014309,0.00011201
94.362,-0.073242,-0.0039062,-0.037532,0.00010469,0.010232,0.00040132
94.875,-0.056976,-0.018158,-0.037377,2.0585e-05,0.0045371,0.00046898
95.388,-0.080688,0.01709,-0.037343,9.2271e-05,0.0096058,0.0012224
95.901,-0.07785,0.010162,-0.037493,3.5953e-05,0.0059961,0.00015597
96.414,-0.072723,0.00057983,-0.037624,5.126e-05,0.0071596,0.00016485
96.926,-0.049408,-0.02475,-0.037457,6.0828e-06,0.0024663,0.00016557
97.439,-0.057922,-0.019318,-0.037286,1.7364e-05,0.0041669,0.00013784
98.208,-0.049744,-0.028198,-0.03734,8.2221e-06,0.0028674,0.00010515
98.721,-0.098694,0.038788,-0.037496,0.00011014,0.010495,0.00014918
99.234,-0.090454,0.015533,-0.037328,7.1585e-05,0.0084608,7.0138e-05
99.747,-0.065002,-0.0067749,-0.037081,4.2832e-05,0.0065446,0.00062784
100.26,-0.066193,-0.0018311,-0.037139,8.414e-05,0.0091728,0.00019568
101.14,-0.058563,-0.014984,-0.0378,2.8237e-05,0.0053139,0.00018644
101.29,-0.048859,-0.029358,-0.037352,4.0597e-06,0.0020149,5.4093e-05
101.8,-0.044403,-0.028229,-0.037227,5.6145e-06,0.0023695,8.0508e-05
102.31,-0.048248,-0.027313,-0.037577,7.9948e-06,0.0028275,8.1134e-05
102.82,-0.042847,-0.028595,-0.037383,1.1694e-06,0.0010814,6.9117e-05
103.34,-0.045044,-0.02713,-0.037692,2.0502e-06,0.0014319,8.849e-05
103.85,-0.072784,-0.0040894,-0.038025,8.8579e-05,0.0094117,0.00098849
104.36,-0.07016,0.00082398,-0.037388,7.4475e-05,0.0086299,0.00026553
104.88,-0.068512,-0.0082703,-0.037347,4.3187e-05,0.0065717,0.00017407
105.41,-0.06665,-0.0021057,-0.03739,5.6857e-05,0.0075404,7.2575e-05
105.9,-0.068695,-0.0023193,-0.037382,3.4155e-05,0.0058442,0.00034311
106.41,-0.058197,-0.013641,-0.037359,2.0507e-05,0.0045284,8.202e-06
106.93,-0.048248,-0.028626,-0.037422,5.8149e-06,0.0024114,2.7623e-05
107.44,-0.044098,-0.030518,-0.03733,1.6204e-06,0.0012729,7.7684e-05
107.95,-0.09137,0.031555,-0.037576,0.0002358,0.015356,0.00040653
108.46,-0.079437,-0.0030823,-0.037413,5.4163e-05,0.0073596,0.00043167
109.23,-0.084686,0.023956,-0.037414,6.6955e-05,0.0081826,3.6479e-05
109.75,-0.077301,0.0049133,-0.037359,0.00013936,0.011805,0.00059573
110.26,-0.06424,-0.0072327,-0.037461,4.7835e-05,0.0069163,0.00050707
110.77,-0.067078,-0.006897,-0.03735,4.5837e-05,0.0067703,9.1141e-05
111.29,-0.07431,-9.1553e-05,-0.037493,7.8854e-05,0.00888,0.00073948
