101.0,7,-75
101.2,2,-86
101.7,16,-69
102.3,12,-83
102.5,9,-80
102.6,18,-87
103.1,1,-83
103.1,10,-78
103.2,8,-82
103.2,13,-83
128.5,4,-78
130.3,16,-73
130.8,12,-83
132.3,18,-73
132.4,1,-71
132.6,10,-83
132.8,9,-77
132.9,3,-82
132.9,14,-81
133.0,8,-85
133.2,15,-87
149.5,8,-73
149.6,10,-86
149.7,18,-70
150.2,9,-88
151.9,15,-87
152.2,11,-86
169.8,12,-82
170.1,14,-76
170.2,16,-85
170.4,5,-80
170.5,7,-90
170.9,4,-86
171.1,10,-81
171.1,8,-81
171.4,18,-87
171.6,9,-73
171.8,1,-87
172.2,2,-88
172.8,15,-81
197.1,8,-70
197.2,12,-87
197.8,10,-78
198.6,1,-85
199.1,14,-68
199.3,5,-71
199.5,4,-76
199.9,15,-80
200.1,9,-82
200.3,2,-89
223.1,1,-73
223.2,8,-80
223.2,10,-83
223.3,11,-83
223.3,9,-72
223.4,15,-78
223.5,12,-89
225.4,7,-73
225.5,2,-83
225.9,14,-80
246.8,14,-79
247.2,4,-83
247.3,8,-70
249.5,12,-87
249.6,7,-81
273.4,1,-74
273.7,18,-89
274.3,15,-79
274.5,4,-68
274.9,16,-78
275.1,14,-68
275.1,3,-82
275.3,11,-77
275.4,8,-73
275.6,2,-88
277.5,12,-88
302.5,12,-88
302.6,8,-81
302.7,4,-80
302.7,7,-85
302.9,1,-80
303.0,14,-78
303.9,5,-80
303.9,16,-82
303.9,2,-82
305.7,15,-85
306.3,13,-83
331.6,4,-78
331.6,18,-86
332.0,5,-83
332.0,8,-69
332.1,15,-82
332.4,13,-81
332.5,1,-72
332.6,16,-78
332.7,7,-73
333.4,2,-77
333.5,10,-83
334.7,9,-80
356.6,13,-73
356.6,7,-81
356.6,4,-82
356.7,16,-81
356.8,5,-76
356.8,15,-88
357.1,8,-78
357.4,9,-81
358.1,11,-72
358.9,14,-83
359.2,12,-78
359.3,10,-82
383.0,13,-88
383.2,7,-79
383.3,9,-85
384.2,1,-90
384.6,4,-83
384.7,5,-86
384.9,16,-76
385.6,15,-83
385.7,14,-85
387.8,11,-82
407.0,7,-86
407.9,5,-73
408.2,9,-86
408.2,18,-83
408.7,10,-85
408.7,2,-76
408.9,1,-81
409.4,8,-87
409.8,16,-85
410.0,13,-89
410.8,14,-90
410.9,15,-88
427.5,7,-62
428.3,10,-89
429.5,1,-83
429.6,16,-81
429.9,8,-81
430.0,11,-83
430.9,9,-79
430.9,2,-73
431.2,13,-88
431.5,5,-81
431.8,12,-84
448.0,7,-67
448.3,12,-87
450.8,14,-85
451.3,18,-91
478.0,7,-66
478.1,12,-84
478.3,14,-88
478.5,9,-81
479.8,13,-83
480.1,11,-85
480.6,5,-81
480.8,16,-88
505.5,14,-89
505.6,9,-80
506.6,4,-88
506.7,11,-85
506.8,5,-72
506.8,7,-68
506.9,8,-85
507.1,13,-85
507.5,10,-84
509.0,18,-85
535.2,2,-78
535.3,13,-83
535.9,18,-91
536.1,14,-85
536.4,5,-77
537.6,11,-87
537.9,7,-73
561.2,18,-82
561.9,3,-73
564.0,10,-88
564.3,14,-85
565.4,2,-79
565.9,11,-86
586.2,7,-66
586.6,15,-85
587.1,5,-79
587.3,16,-87
588.0,2,-71
589.6,11,-89
590.2,14,-83
609.8,2,-75
609.8,3,-78
609.8,18,-88
610.3,14,-80
610.8,8,-88
610.8,13,-80
611.4,16,-90
611.8,5,-83
611.9,4,-92
612.3,7,-66
634.0,7,-74
634.8,9,-88
634.8,2,-75
635.0,8,-88
636.5,13,-73
638.3,10,-91
662.5,5,-72
662.8,7,-67
663.5,16,-89
664.0,11,-85
665.0,18,-88
665.0,13,-76
665.9,3,-77
685.1,5,-81
685.1,8,-86
686.4,2,-72
687.2,7,-68
687.5,4,-88
687.5,13,-68
687.8,11,-89
687.9,14,-87
688.4,1,-86
688.4,3,-88
688.8,9,-89
707.3,10,-88
707.3,16,-85
707.5,13,-70
708.0,7,-73
708.3,8,-90
708.7,15,-85
709.1,14,-89
710.3,5,-78
735.2,7,-72
735.2,13,-87
735.4,2,-73
736.1,3,-78
736.6,16,-88
737.1,5,-84
762.1,5,-76
762.7,7,-67
763.9,14,-86
764.1,2,-76
765.9,18,-88
766.9,13,-81
784.8,7,-66
785.0,13,-72
785.1,2,-66
785.2,3,-76
785.2,9,-82
786.2,5,-88
