96.1,8,-82
98.2,13,-85
98.2,3,-76
98.2,1,-83
98.3,14,-81
98.4,7,-70
98.4,2,-79
98.8,11,-86
125.7,14,-82
125.8,8,-86
126.0,6,-87
127.1,3,-83
127.4,2,-77
127.9,15,-88
128.0,12,-83
128.4,7,-75
128.7,4,-83
128.8,13,-86
129.7,9,-82
130.4,16,-80
151.5,5,-83
152.6,7,-73
152.9,8,-82
153.0,12,-88
153.1,2,-78
153.3,13,-83
153.4,4,-83
153.6,18,-90
154.4,6,-88
154.8,9,-77
155.3,1,-85
155.4,11,-87
177.1,11,-85
178.8,6,-88
179.0,9,-77
179.0,15,-87
179.4,7,-74
179.6,2,-72
180.6,12,-88
180.9,1,-80
204.7,15,-83
204.7,7,-77
204.8,2,-77
205.0,3,-90
205.2,13,-87
205.3,9,-77
205.5,8,-78
205.6,5,-88
205.7,6,-83
207.3,14,-87
207.7,1,-88
208.3,11,-84
233.6,5,-92
233.8,11,-85
234.1,7,-85
234.1,1,-88
234.2,9,-83
234.3,14,-82
234.4,4,-75
235.1,6,-83
235.3,2,-78
235.9,13,-88
236.1,15,-77
237.1,8,-87
259.6,7,-83
259.7,9,-78
260.2,15,-87
260.4,11,-88
260.5,6,-88
260.8,14,-83
262.0,2,-78
262.1,16,-78
262.4,5,-91
262.7,3,-84
263.4,13,-85
263.5,18,-86
283.9,7,-79
284.0,9,-82
284.1,13,-90
284.2,6,-82
284.8,5,-85
285.1,1,-88
285.6,11,-87
287.1,4,-82
287.3,16,-88
287.3,14,-87
287.3,12,-87
287.4,18,-75
288.2,8,-84
304.5,8,-75
305.0,5,-82
305.5,15,-87
306.0,14,-77
306.3,18,-89
306.4,4,-82
306.8,6,-79
306.9,7,-82
307.2,2,-85
307.4,13,-89
307.5,11,-85
307.5,1,-85
333.8,7,-75
333.9,15,-63
333.9,16,-88
334.1,8,-82
334.2,2,-90
335.3,9,-86
335.4,4,-75
335.5,18,-87
335.6,6,-85
336.5,13,-74
336.8,11,-75
337.0,5,-77
337.1,1,-80
361.1,7,-78
361.4,9,-73
361.5,16,-84
362.4,5,-70
362.7,13,-77
363.6,8,-78
363.9,6,-79
363.9,15,-65
365.4,4,-71
388.2,2,-89
388.8,15,-86
388.8,8,-87
389.0,1,-86
389.1,18,-88
389.1,4,-81
389.8,9,-83
390.6,7,-84
390.7,5,-85
419.0,15,-85
419.5,6,-85
419.5,12,-89
419.9,18,-77
420.6,7,-89
421.1,9,-87
448.5,1,-89
449.3,18,-69
449.5,12,-88
450.1,8,-83
450.8,16,-86
451.9,4,-83
452.6,11,-86
469.1,18,-70
469.4,8,-80
469.6,7,-88
470.3,13,-88
470.5,12,-88
473.2,1,-88
490.1,11,-71
490.2,1,-80
490.3,18,-73
490.3,14,-86
490.7,6,-88
491.1,4,-82
491.7,16,-83
492.3,5,-85
492.6,15,-83
492.7,12,-80
514.4,11,-66
515.3,14,-90
518.7,4,-91
519.2,12,-84
542.4,9,-86
542.8,1,-88
543.3,8,-78
544.0,18,-82
544.3,12,-80
544.3,16,-91
544.5,11,-63
546.7,14,-89
569.5,6,-88
569.6,16,-86
569.7,9,-78
570.0,7,-84
570.0,8,-89
570.2,18,-68
570.3,12,-90
570.9,1,-80
598.4,9,-72
598.5,7,-84
599.8,8,-78
600.1,18,-80
600.2,16,-83
600.9,1,-83
600.9,12,-86
601.3,11,-67
601.7,4,-86
622.7,16,-79
622.9,7,-91
623.1,6,-86
623.1,9,-64
623.3,18,-70
623.4,14,-91
623.5,1,-83
624.3,0,-80
624.5,8,-90
624.8,4,-85
626.0,11,-83
649.8,12,-88
650.0,4,-83
650.4,11,-67
650.7,9,-62
651.6,18,-87
653.0,8,-88
654.5,5,-88
671.7,7,-89
671.7,18,-89
671.8,9,-63
672.1,1,-90
673.7,14,-72
673.7,16,-83
674.1,11,-69
674.3,8,-85
675.2,5,-90
693.5,9,-63
693.5,7,-87
693.6,16,-80
693.7,12,-88
693.7,11,-73
693.8,14,-68
694.9,3,-88
696.8,18,-81
715.8,18,-83
715.9,8,-82
716.1,12,-88
716.4,1,-88
717.1,6,-88
717.2,7,-88
717.4,9,-65
718.4,16,-75
718.8,14,-69
738.5,16,-77
740.0,14,-68
740.2,11,-69
740.6,5,-87
740.7,1,-86
740.7,18,-73
741.4,12,-85
741.8,7,-87
742.1,9,-66
742.3,8,-84
759.1,7,-88
759.1,13,-88
759.3,12,-88
760.0,16,-82
760.7,18,-81
761.9,14,-72
762.1,11,-89
763.2,5,-90
787.4,14,-78
787.5,11,-73
787.6,8,-85
787.6,12,-82
787.8,1,-83
788.3,18,-78
788.8,16,-74
790.7,15,-88
809.8,11,-64
811.0,4,-82
811.0,18,-83
811.2,14,-73
811.3,16,-82
811.5,1,-85
812.4,12,-88
812.6,15,-87
813.1,8,-86
833.4,4,-88
833.7,9,-59
835.0,12,-90
835.3,18,-78
835.3,14,-68
835.4,11,-65
835.4,16,-87
836.7,5,-88
854.0,11,-66
854.0,9,-75
854.9,18,-80
855.2,4,-87
855.5,16,-79
855.8,14,-66
856.2,12,-84
856.2,8,-85
857.6,1,-85
876.1,1,-82
876.3,13,-88
878.8,14,-84
898.4,15,-79
898.6,9,-90
898.7,1,-80
898.9,14,-88
899.4,13,-90
902.5,7,-83
925.0,8,-86
925.2,16,-83
927.5,7,-88
928.1,4,-87
928.5,15,-75
928.5,9,-86
949.6,1,-80
951.2,16,-90
951.6,14,-79
951.7,9,-87
952.2,6,-85
978.4,7,-88
979.6,15,-68
980.3,11,-88
980.6,14,-82
981.0,8,-88
981.0,12,-88
1004.3,16,-88
1004.3,4,-84
1004.3,18,-85
1004.5,9,-79
1005.2,13,-89
1005.4,6,-90
1006.2,14,-88
1006.7,5,-87
1007.6,7,-88
1008.5,15,-69
1008.6,1,-87
1008.8,8,-88
1009.3,12,-89
1032.2,8,-85
1032.5,9,-87
1033.1,15,-76
1033.1,16,-87
1034.7,11,-88
1055.2,16,-86
1055.3,9,-88
1055.4,4,-90
1055.7,8,-83
1055.9,15,-66
1056.6,14,-85
1057.1,5,-83
1057.6,7,-88
1058.0,12,-90
1058.1,11,-83
1079.6,11,-88
1080.7,7,-90
1080.8,8,-86
1080.9,15,-72
1080.9,1,-78
1081.0,4,-81
1081.4,6,-86
1081.8,5,-87
1082.3,14,-81
1107.6,6,-88
1107.6,11,-87
1107.9,16,-91
1108.2,15,-80
1110.3,14,-84
1129.0,14,-85
1129.7,8,-89
1130.4,4,-88
1131.3,15,-82
1156.0,4,-88
1156.1,9,-86
1156.9,15,-73
1158.8,6,-90
1159.1,18,-90
1159.6,14,-82
1159.7,13,-90
1159.7,7,-88
1183.7,8,-90
1183.9,15,-74
1186.4,12,-87
1186.8,14,-85
1205.5,14,-83
1206.5,15,-72
1207.0,1,-73
1208.9,5,-86
1209.1,7,-85
1226.2,8,-85
1226.3,15,-66
1226.3,14,-83
1226.5,12,-88
1226.6,1,-71
1226.8,11,-85
1227.1,4,-89
1227.2,13,-90
1228.9,16,-89
1229.7,17,-88
1247.4,15,-72
1247.8,16,-78
1248.5,14,-90
1248.6,8,-88
1248.7,7,-86
1248.8,5,-75
1248.8,13,-87
1248.8,11,-90
1249.0,1,-84
1272.6,8,-90
1272.8,4,-88
1272.9,5,-90
1272.9,15,-70
1273.0,6,-88
1273.9,1,-88
1274.7,16,-83
1274.8,11,-88
1275.2,9,-88
1275.3,17,-91
1276.3,18,-89
1296.1,15,-80
1296.3,13,-89
1298.1,4,-80
1298.2,12,-88
1298.9,16,-74
1298.9,14,-87
1299.2,2,-89
1299.5,9,-88
1323.0,15,-68
1323.3,11,-82
1323.5,1,-78
1323.5,9,-83
1323.6,5,-88
1323.8,13,-87
1323.9,14,-90
1325.6,6,-86
1326.0,16,-70
1327.2,7,-90
1344.9,5,-87
1345.4,7,-88
1345.5,15,-72
1346.0,16,-73
1346.2,1,-78
1346.4,13,-88
1346.7,11,-85
1346.8,14,-90
1347.3,4,-88
1347.7,6,-88
1368.6,4,-87
1368.8,15,-75
1369.3,8,-88
1369.5,14,-87
1369.6,1,-74
1369.7,9,-90
1369.7,11,-86
1370.8,7,-83
1371.2,16,-74
1394.4,14,-88
1394.5,11,-83
1394.6,1,-69
1395.0,16,-76
1395.7,6,-91
1396.6,8,-85
1396.6,7,-77
1396.6,4,-88
1397.2,9,-88
1397.6,13,-84
1418.9,16,-69
1419.2,1,-82
1419.7,9,-83
1420.4,4,-87
1421.5,15,-73
1423.8,13,-77
1445.5,16,-85
1446.1,11,-88
1447.8,13,-86
1448.3,6,-88
1470.3,14,-83
1470.4,7,-82
1471.8,1,-72
1472.2,16,-71
1473.0,11,-86
1473.6,4,-85
1474.4,6,-89
1495.9,16,-78
1496.8,1,-79
1497.3,15,-73
1497.6,13,-79
1498.2,11,-83
1498.5,8,-83
1498.7,4,-89
1499.4,14,-88
1500.2,6,-88
1520.8,6,-90
1520.9,15,-69
1521.8,1,-83
1523.0,11,-89
1525.1,4,-91
1525.2,16,-75
1545.0,7,-88
1546.0,15,-67
1546.6,9,-88
1546.8,11,-88
1546.9,6,-87
1549.6,8,-88
1569.2,8,-90
1570.0,4,-81
1570.7,16,-67
1570.8,1,-87
1571.8,15,-80
1572.7,14,-83
1573.3,7,-79
1573.5,6,-88
1588.9,16,-70
1588.9,7,-82
1589.1,8,-88
1590.4,1,-79
1591.2,15,-83
1591.5,9,-88
1591.6,13,-89
1593.0,11,-90
1593.8,4,-86
1619.0,15,-88
1619.0,11,-85
1619.5,9,-89
1620.1,1,-81
1620.1,16,-68
1620.2,4,-90
1620.2,6,-85
1621.6,5,-88
1640.6,13,-83
1641.4,1,-71
1642.6,15,-84
1642.7,4,-85
1644.1,8,-88
1644.2,7,-86
1645.6,14,-87
1669.9,11,-78
1670.1,15,-71
1670.9,13,-88
1690.4,7,-89
1690.8,16,-61
1691.1,4,-87
1691.2,14,-85
1691.6,11,-86
1692.1,1,-69
1692.5,15,-75
1692.5,13,-84
1693.2,9,-89
1711.5,16,-65
1711.9,7,-88
1714.1,14,-91
1714.1,1,-74
1714.4,15,-82
1715.6,13,-85
1715.7,8,-88
1732.2,7,-74
1732.3,6,-77
1732.4,16,-86
1732.8,1,-91
1737.0,2,-79
1756.8,2,-69
1757.5,6,-88
1757.8,12,-86
1758.0,16,-90
1758.1,18,-91
1761.3,1,-88
1761.3,7,-85
1782.3,2,-74
1782.6,12,-88
1808.6,12,-80
1808.9,8,-85
1809.0,4,-80
1810.7,9,-67
1811.1,11,-86
1812.8,6,-88
1831.5,2,-78
1832.8,8,-85
1834.2,15,-89
1854.9,4,-84
1855.0,2,-75
1856.1,11,-82
1857.8,13,-89
1857.9,16,-88
1878.3,4,-80
1878.6,7,-88
1879.1,2,-69
1880.7,14,-88
1881.2,12,-87
1882.3,9,-66
1900.0,2,-68
1900.6,4,-80
1902.7,11,-88
1903.4,16,-81
1904.6,15,-89
1926.5,4,-81
1927.0,2,-78
1927.6,16,-88
1928.8,18,-90
1929.6,7,-85
1930.2,9,-76
1930.7,8,-88
