121.6,18,-78
121.7,2,-88
121.7,9,-69
121.7,3,-73
121.8,6,-75
121.9,5,-80
122.1,12,-88
123.6,13,-86
123.6,1,-78
123.7,8,-82
125.1,16,-72
142.5,4,-80
142.6,9,-79
143.4,16,-90
144.0,10,-84
144.0,7,-80
144.3,14,-87
145.3,18,-86
145.6,1,-87
145.8,12,-78
169.5,10,-78
169.7,9,-75
169.7,4,-80
169.8,7,-73
169.8,13,-77
170.5,3,-83
170.6,14,-85
170.7,18,-83
170.9,16,-70
171.3,5,-84
171.7,12,-82
171.7,15,-85
172.3,2,-84
199.7,9,-83
199.9,5,-86
199.9,8,-84
200.1,15,-78
200.3,4,-88
200.9,1,-86
201.4,2,-87
203.7,16,-79
204.1,6,-75
225.0,10,-86
225.1,16,-63
225.8,7,-88
225.8,12,-90
226.4,3,-83
227.2,2,-89
227.7,14,-85
228.0,13,-81
251.2,12,-83
251.9,8,-63
253.1,7,-88
253.6,6,-83
253.9,15,-79
254.1,14,-82
254.4,2,-84
254.5,1,-77
254.8,16,-82
255.0,5,-76
278.8,8,-80
279.4,4,-80
279.8,13,-83
281.1,18,-89
281.5,6,-75
281.8,7,-88
282.1,15,-83
305.2,12,-86
306.0,14,-89
306.4,7,-64
307.0,10,-82
307.3,18,-90
307.8,2,-89
307.8,5,-85
308.0,8,-66
308.1,15,-89
309.9,9,-87
310.0,13,-88
334.4,9,-82
334.6,16,-82
334.7,10,-78
334.9,13,-88
337.5,7,-71
337.6,5,-81
338.6,6,-74
338.9,14,-82
338.9,18,-80
361.1,4,-84
361.2,2,-90
361.3,14,-88
361.4,5,-87
361.6,12,-88
362.7,8,-81
362.7,16,-83
362.8,10,-85
363.0,15,-85
363.2,7,-67
383.5,7,-79
385.2,8,-87
385.4,13,-79
385.5,16,-89
386.6,10,-83
386.7,9,-75
405.4,12,-76
407.0,14,-75
407.2,3,-73
407.3,16,-78
407.8,5,-90
429.3,7,-81
429.6,13,-85
429.7,5,-88
430.0,2,-77
451.1,9,-80
451.8,1,-87
453.1,13,-83
453.4,18,-85
453.5,5,-80
453.6,16,-85
471.1,16,-80
471.2,5,-85
471.2,12,-88
471.6,15,-80
471.6,10,-70
472.2,18,-73
472.2,6,-84
472.2,7,-83
472.7,4,-78
473.2,14,-85
499.4,7,-82
500.1,14,-88
500.4,10,-66
500.4,2,-90
500.8,4,-80
501.0,1,-88
501.2,3,-88
502.9,18,-68
504.0,12,-79
504.4,13,-91
504.4,15,-89
527.3,10,-72
528.0,8,-75
528.5,5,-86
529.5,1,-85
529.7,14,-75
529.7,7,-82
529.8,18,-68
530.5,6,-83
531.0,16,-80
531.2,4,-80
531.3,9,-75
531.7,15,-75
531.7,12,-86
550.7,10,-65
550.7,18,-69
550.9,3,-86
550.9,1,-83
551.0,16,-80
551.1,8,-79
551.2,13,-82
551.3,9,-88
552.7,2,-89
553.4,4,-79
554.4,12,-85
555.2,5,-85
572.3,15,-80
572.6,7,-82
573.2,2,-88
573.6,1,-78
574.0,13,-86
574.9,16,-78
575.0,18,-63
575.1,8,-77
575.9,9,-76
576.7,14,-83
599.5,16,-65
600.2,1,-88
601.1,9,-76
601.2,18,-67
601.4,12,-88
601.6,4,-83
602.2,7,-80
623.7,9,-69
623.9,5,-85
624.0,10,-73
624.1,14,-83
624.4,12,-85
624.5,4,-80
624.5,18,-65
627.9,7,-85
628.4,8,-88
647.5,13,-90
647.6,9,-80
647.8,18,-66
648.0,15,-87
648.0,16,-69
649.9,12,-84
650.5,10,-67
650.8,1,-78
651.7,7,-87
671.9,10,-70
671.9,16,-67
672.1,9,-78
672.1,18,-63
672.2,8,-82
673.1,1,-79
673.7,12,-88
674.5,7,-86
675.4,14,-72
698.8,12,-89
699.5,9,-72
699.9,14,-58
700.4,1,-81
701.2,2,-87
703.0,7,-85
703.2,10,-65
703.4,6,-89
703.5,15,-83
703.7,18,-67
723.7,9,-70
723.8,1,-80
724.1,4,-87
725.0,10,-72
725.2,14,-63
725.3,5,-88
725.6,18,-66
725.7,7,-88
725.9,15,-77
726.5,8,-83
744.1,8,-83
744.3,14,-74
744.7,1,-80
744.8,9,-78
745.3,18,-62
745.5,2,-88
746.0,7,-88
746.8,4,-86
747.0,10,-69
747.4,16,-69
747.5,6,-88
769.2,9,-88
769.3,18,-88
769.8,16,-80
795.1,3,-88
795.3,6,-83
795.4,12,-89
795.6,18,-70
795.6,15,-83
795.9,9,-77
796.9,8,-82
796.9,10,-69
797.0,1,-78
797.2,7,-89
797.3,14,-70
797.4,16,-63
797.8,4,-79
822.9,1,-76
823.6,10,-68
824.2,18,-70
824.4,14,-65
824.7,16,-68
824.7,9,-66
824.8,15,-87
825.2,4,-83
825.4,7,-91
852.1,4,-84
852.2,16,-67
852.3,14,-66
852.6,18,-65
852.9,8,-84
852.9,10,-66
855.5,15,-86
855.6,9,-58
855.9,13,-87
881.6,7,-87
881.6,3,-80
881.7,5,-76
881.9,13,-78
882.5,2,-77
883.7,6,-85
884.4,14,-80
885.5,18,-85
904.7,5,-65
905.7,9,-90
905.8,2,-73
905.8,6,-78
906.2,14,-90
907.9,13,-72
934.2,7,-76
935.8,5,-84
936.5,13,-70
936.9,9,-85
938.0,10,-90
938.3,15,-89
938.7,1,-83
938.7,6,-63
939.2,14,-89
962.3,5,-68
962.6,7,-69
962.7,13,-73
963.9,6,-65
964.2,2,-81
964.2,3,-79
964.9,1,-83
965.4,12,-91
986.4,16,-76
986.5,13,-80
987.5,2,-74
987.8,5,-69
989.0,6,-73
1013.1,5,-69
1013.3,16,-73
1013.9,13,-76
1014.0,2,-77
1014.1,7,-73
1014.4,6,-82
1016.6,10,-87
1042.3,1,-91
1042.5,5,-69
1042.6,7,-66
1042.8,9,-80
1042.9,4,-84
1043.5,16,-72
1043.9,13,-79
1044.3,15,-90
1045.7,2,-70
1065.5,2,-61
1065.7,10,-88
1065.9,6,-87
1066.2,1,-79
1066.3,9,-79
1066.5,13,-69
1066.7,7,-66
1067.6,16,-75
1067.9,4,-83
1091.6,5,-82
1091.7,6,-76
1091.8,7,-68
1091.9,13,-69
1091.9,8,-89
1092.2,2,-67
1093.2,16,-70
1093.8,14,-89
1094.5,18,-89
1096.1,9,-80
1120.4,2,-67
1120.6,7,-75
