116.5,14,-84
116.5,6,-72
116.6,12,-78
116.6,7,-68
116.6,3,-83
116.8,9,-73
116.8,13,-67
116.8,18,-81
117.2,5,-83
117.8,11,-81
118.1,4,-78
118.5,1,-81
141.0,4,-78
141.1,16,-84
141.4,1,-78
141.7,10,-87
141.9,14,-85
143.2,18,-73
143.3,13,-83
143.6,7,-68
144.2,9,-76
144.4,6,-80
163.6,16,-66
164.6,5,-65
164.8,4,-88
166.0,14,-67
166.1,7,-82
166.2,6,-73
166.7,9,-72
167.1,12,-83
183.5,5,-89
185.6,11,-87
187.0,4,-87
187.7,13,-84
188.1,18,-86
210.5,5,-82
210.7,9,-73
210.8,11,-82
211.0,13,-77
211.0,14,-78
211.8,2,-76
211.9,7,-68
212.4,1,-80
212.6,15,-77
213.4,10,-82
213.5,16,-78
214.1,18,-85
214.5,12,-83
231.5,6,-73
231.7,7,-78
231.7,15,-79
232.0,10,-83
232.1,16,-83
232.2,1,-80
232.4,14,-71
232.5,13,-80
232.9,11,-82
233.0,2,-78
233.3,9,-87
233.4,4,-78
233.4,3,-82
233.7,5,-78
233.7,12,-88
261.0,1,-77
261.5,5,-83
261.7,2,-88
261.9,15,-80
262.0,13,-78
262.1,16,-88
262.5,14,-88
263.0,11,-72
263.1,6,-66
263.6,3,-76
263.9,7,-91
264.2,4,-86
264.5,9,-88
284.2,3,-82
284.2,1,-72
284.3,11,-78
284.3,12,-76
284.4,4,-69
284.5,14,-80
284.5,16,-72
284.7,5,-82
284.8,13,-73
285.0,6,-70
285.2,15,-83
285.9,9,-85
287.3,7,-87
313.6,14,-71
313.9,15,-82
313.9,1,-73
314.0,5,-87
314.1,4,-80
314.1,13,-79
314.7,2,-78
314.9,7,-55
315.4,11,-67
315.4,12,-83
315.5,6,-83
315.6,3,-77
315.7,16,-74
316.4,9,-79
336.1,13,-82
336.3,5,-83
336.4,1,-70
336.7,15,-76
337.6,7,-81
337.8,6,-72
337.9,11,-82
338.1,4,-88
338.1,14,-86
338.2,12,-78
338.5,9,-88
338.9,2,-75
339.6,16,-77
340.2,18,-87
340.6,10,-72
365.8,9,-78
366.0,15,-82
366.2,16,-71
366.2,4,-78
366.4,6,-76
366.5,14,-82
367.0,5,-80
367.3,10,-78
367.4,13,-77
367.4,7,-78
367.9,12,-83
395.3,5,-78
395.4,7,-82
395.9,15,-88
396.0,6,-87
396.2,2,-86
396.9,11,-86
397.9,12,-86
399.2,4,-85
399.6,13,-83
400.0,1,-78
416.0,15,-80
416.1,2,-87
416.5,4,-73
416.7,18,-70
417.6,7,-87
418.5,5,-86
419.1,10,-80
420.9,13,-85
420.9,9,-88
438.2,4,-73
438.5,16,-69
438.6,14,-83
438.8,9,-83
439.0,12,-85
439.1,15,-78
439.6,7,-85
439.7,6,-83
440.0,10,-83
440.6,18,-83
458.2,16,-78
458.6,5,-90
458.7,6,-89
458.7,11,-83
458.9,15,-83
460.0,1,-87
460.1,14,-89
460.1,9,-90
460.1,18,-83
460.7,10,-73
462.0,4,-83
462.3,12,-78
485.5,14,-83
486.2,11,-76
486.5,15,-83
487.0,4,-76
487.4,18,-83
487.8,9,-85
488.8,5,-88
489.0,16,-69
489.1,10,-83
512.8,18,-79
512.9,11,-75
513.2,13,-82
513.7,16,-83
513.8,15,-90
513.8,5,-82
513.9,6,-87
514.2,7,-82
515.3,10,-83
533.2,4,-77
533.2,7,-85
533.3,12,-80
533.3,13,-85
533.4,1,-88
533.6,18,-76
534.1,5,-84
534.9,14,-80
536.2,10,-81
536.2,11,-78
536.3,16,-83
536.6,9,-87
561.2,10,-85
561.7,16,-83
561.8,11,-84
562.9,14,-79
563.0,7,-81
563.2,15,-82
563.8,4,-76
565.3,1,-82
590.0,11,-79
590.2,7,-83
590.6,1,-83
591.0,5,-88
591.0,4,-74
591.9,12,-80
592.0,16,-80
592.1,18,-81
592.2,15,-82
592.3,9,-82
593.8,10,-83
619.8,12,-78
620.1,11,-83
620.9,9,-73
621.5,18,-74
621.6,10,-87
621.9,4,-77
622.1,16,-88
622.9,14,-83
623.5,7,-80
623.8,1,-80
624.3,0,-87
646.1,5,-84
646.5,9,-87
647.0,16,-85
647.3,18,-77
649.8,12,-83
651.0,11,-83
676.3,1,-83
676.4,11,-85
676.9,10,-83
677.6,18,-82
677.7,7,-83
678.0,9,-80
678.8,15,-83
679.3,14,-80
679.5,4,-84
680.8,6,-88
696.4,11,-83
696.4,12,-84
697.3,18,-79
698.7,16,-80
698.8,14,-83
718.7,16,-81
719.0,14,-84
719.9,4,-77
720.1,9,-77
720.3,6,-86
720.3,11,-78
720.6,18,-77
721.0,7,-83
722.0,1,-88
744.4,18,-83
744.9,10,-85
744.9,4,-79
745.4,12,-77
745.5,16,-80
745.8,14,-90
745.8,9,-80
745.9,5,-89
746.3,3,-86
746.4,7,-80
748.4,1,-82
749.1,11,-83
772.2,18,-80
773.4,9,-77
773.8,15,-87
774.2,6,-86
774.9,14,-88
775.4,12,-83
775.5,7,-82
777.2,4,-76
796.7,16,-76
796.8,14,-85
797.9,15,-88
798.5,4,-83
798.5,10,-81
799.0,11,-82
799.1,9,-78
799.3,18,-76
800.5,2,-86
801.3,6,-88
801.5,7,-85
824.4,14,-80
824.5,4,-70
824.5,1,-82
824.5,16,-81
824.5,9,-80
824.8,13,-89
826.3,18,-80
826.6,15,-90
827.2,12,-76
827.5,7,-84
829.0,11,-83
851.9,18,-87
852.0,13,-85
853.0,14,-86
854.1,1,-84
854.5,5,-85
854.6,10,-83
854.6,4,-71
854.6,12,-73
854.7,9,-80
855.1,2,-90
855.3,15,-84
856.2,11,-79
880.6,4,-81
881.2,12,-83
881.5,2,-85
882.0,9,-77
882.6,7,-85
883.2,18,-80
883.4,15,-82
883.6,1,-84
906.2,9,-76
907.1,13,-86
907.2,12,-87
907.4,14,-75
907.4,6,-87
907.9,10,-84
909.1,4,-74
909.4,1,-78
910.0,16,-81
910.9,7,-86
934.6,14,-81
934.7,7,-83
934.8,10,-83
934.8,3,-89
935.3,12,-88
935.4,16,-82
935.7,6,-88
936.0,15,-86
936.2,5,-86
937.5,18,-81
937.7,4,-78
955.5,14,-81
955.8,16,-85
955.9,13,-88
956.9,12,-83
957.2,1,-83
957.3,10,-88
957.7,9,-83
958.2,15,-83
958.6,7,-86
959.5,4,-69
976.1,1,-85
976.3,13,-85
976.4,7,-88
976.4,11,-89
976.6,18,-85
976.9,14,-89
978.7,12,-78
999.1,10,-83
999.4,18,-85
1000.0,4,-79
1000.1,11,-81
1000.4,14,-83
1001.8,12,-77
1020.6,14,-86
1020.9,4,-87
1021.2,10,-86
1021.5,1,-83
1024.0,16,-88
1048.3,18,-81
1048.3,6,-86
1048.8,10,-87
1051.2,7,-90
1051.6,12,-66
1051.7,16,-87
1052.7,5,-75
1077.9,7,-83
1077.9,12,-71
1078.2,16,-85
1078.3,1,-81
1078.3,15,-82
1078.4,13,-84
1078.7,11,-85
1078.8,4,-81
1079.9,5,-79
1080.9,9,-65
1107.3,13,-86
1107.8,10,-86
1108.4,4,-80
1109.1,12,-86
1109.5,18,-80
1109.6,9,-78
1109.7,17,-80
1110.8,5,-83
1136.8,10,-83
