79.9,16,-82
80.0,3,-85
80.0,15,-76
80.3,1,-55
80.3,11,-88
81.6,10,-88
81.7,9,-91
81.8,7,-89
81.8,12,-68
81.8,13,-70
82.0,6,-86
82.0,5,-87
99.2,6,-83
99.2,12,-75
99.4,13,-70
100.4,7,-72
100.8,5,-87
101.3,8,-73
101.8,10,-91
101.9,15,-83
101.9,9,-83
102.4,1,-86
103.1,11,-85
128.7,13,-87
130.8,12,-82
158.2,15,-92
158.2,7,-78
158.5,12,-88
158.6,6,-79
158.7,14,-68
159.1,2,-87
159.7,13,-88
159.8,9,-77
182.2,6,-75
182.4,14,-71
182.4,9,-72
182.5,18,-79
182.9,8,-73
183.4,13,-81
183.9,11,-81
184.2,5,-81
184.9,16,-84
185.0,12,-87
185.4,1,-88
208.3,14,-82
209.4,1,-86
209.4,13,-82
209.8,8,-85
209.9,10,-83
210.1,12,-78
210.4,9,-80
210.4,2,-87
210.7,6,-71
210.9,15,-73
211.0,7,-76
211.4,16,-84
228.1,14,-74
228.3,7,-71
228.3,10,-83
228.6,18,-83
229.6,1,-83
229.7,6,-77
229.9,8,-82
230.1,12,-83
230.4,2,-85
230.4,16,-85
230.5,9,-80
231.6,5,-76
232.1,15,-83
256.7,13,-86
256.7,2,-88
256.8,15,-86
257.1,1,-78
257.3,16,-81
257.9,5,-80
259.2,8,-76
260.3,11,-83
260.6,9,-83
260.7,6,-74
260.8,7,-82
282.7,2,-80
283.3,5,-81
283.4,7,-79
283.6,16,-86
283.7,10,-80
284.5,18,-88
284.7,14,-69
286.0,15,-86
286.1,12,-85
286.3,13,-83
311.0,13,-80
311.7,7,-76
312.5,9,-64
312.8,5,-85
312.9,8,-73
313.0,16,-83
313.9,1,-83
340.0,10,-84
340.8,9,-88
340.8,8,-83
340.9,7,-75
341.9,5,-75
342.1,6,-83
342.5,14,-70
342.8,15,-83
343.6,11,-86
344.3,13,-79
363.7,5,-81
364.0,7,-83
364.2,9,-82
364.6,8,-73
365.3,14,-82
365.5,10,-82
365.8,13,-72
366.5,16,-87
366.5,11,-82
366.5,12,-83
367.3,2,-82
386.6,10,-82
386.8,8,-83
387.8,13,-88
408.1,16,-76
409.2,10,-83
410.2,5,-87
410.7,18,-80
410.8,8,-77
411.0,6,-88
411.3,13,-87
411.5,1,-85
429.7,16,-74
451.3,15,-80
452.0,6,-89
452.4,8,-77
453.1,14,-90
473.2,1,-87
474.3,10,-83
474.5,16,-82
474.6,18,-79
475.2,11,-80
475.3,14,-85
475.3,12,-76
501.9,18,-76
502.4,11,-78
502.6,8,-73
503.0,14,-89
504.5,10,-80
505.0,9,-81
505.3,12,-82
506.1,1,-84
522.3,1,-87
522.7,8,-75
522.7,14,-84
522.9,15,-86
525.0,9,-83
526.4,16,-84
526.6,18,-88
