91.7,1,-78
91.7,4,-75
94.2,3,-86
94.2,14,-73
94.3,7,-70
94.4,12,-88
112.9,4,-86
112.9,9,-88
113.0,11,-92
113.0,6,-89
113.1,1,-88
113.1,13,-81
113.4,14,-81
113.7,10,-79
113.8,12,-85
114.6,16,-89
115.4,18,-90
115.7,2,-74
115.8,5,-84
116.8,7,-86
138.8,7,-85
139.6,13,-87
139.7,6,-88
140.1,14,-87
140.3,10,-89
141.4,9,-78
141.5,16,-84
141.5,8,-86
141.7,12,-85
141.9,2,-80
160.8,9,-87
160.8,4,-88
161.0,13,-86
161.2,14,-90
161.2,7,-76
161.3,11,-77
161.9,10,-88
164.4,16,-73
188.7,9,-83
189.0,11,-78
189.1,7,-83
189.4,14,-78
189.4,1,-87
189.9,6,-88
190.5,13,-83
190.7,8,-78
191.0,10,-90
191.6,5,-89
192.0,16,-80
192.9,2,-83
213.0,9,-83
213.0,13,-90
213.0,7,-84
213.1,10,-79
213.1,11,-82
213.2,12,-90
213.4,1,-79
213.6,14,-74
213.8,18,-89
214.2,16,-79
214.3,3,-83
214.7,8,-83
238.6,7,-88
239.3,18,-76
239.9,5,-90
240.0,6,-70
240.6,16,-81
240.8,8,-88
240.9,11,-77
241.1,1,-72
241.2,4,-85
241.4,14,-83
263.6,4,-85
263.8,13,-82
263.9,6,-91
264.6,18,-91
264.8,5,-82
264.9,7,-85
265.1,11,-68
265.1,9,-84
265.3,3,-78
265.3,14,-87
266.0,8,-84
266.2,10,-77
266.7,16,-81
267.1,1,-85
293.1,6,-73
293.3,12,-80
293.3,7,-88
293.4,18,-85
293.6,11,-83
293.6,16,-80
293.8,9,-88
293.9,10,-91
294.4,4,-83
294.5,8,-85
294.5,13,-80
294.7,14,-84
294.8,1,-85
315.6,6,-88
316.5,12,-87
316.7,5,-88
316.9,11,-87
317.2,9,-76
317.3,13,-84
317.3,7,-79
317.3,14,-81
317.5,1,-85
318.3,2,-87
341.3,16,-90
341.6,13,-90
