99.9,9,-63
100.1,16,-76
100.2,8,-83
100.4,15,-82
100.9,14,-88
101.1,11,-68
124.6,6,-79
124.9,7,-72
126.3,4,-85
126.4,11,-89
127.3,8,-83
128.1,12,-86
128.5,16,-81
152.3,15,-80
152.5,7,-84
153.0,14,-73
153.3,11,-83
153.3,4,-89
153.7,12,-87
154.4,1,-70
155.4,8,-82
155.4,18,-80
155.6,6,-86
155.6,2,-83
155.8,13,-83
174.5,14,-78
174.6,4,-82
174.8,8,-80
177.3,9,-80
177.3,6,-78
177.3,12,-86
177.7,11,-88
178.2,2,-91
179.0,1,-87
179.1,7,-81
199.0,16,-86
199.1,14,-80
199.5,18,-85
200.0,4,-76
200.2,9,-81
200.2,7,-83
200.4,1,-82
201.5,10,-77
201.7,11,-81
203.0,15,-83
224.8,18,-80
224.8,4,-80
225.0,10,-84
227.4,15,-84
227.6,9,-84
227.7,16,-88
228.4,6,-88
228.7,11,-76
245.9,11,-73
246.0,10,-75
246.2,18,-74
246.2,14,-60
246.3,16,-78
247.1,8,-80
248.0,7,-83
248.5,15,-77
248.6,9,-69
249.2,6,-78
250.3,2,-80
272.8,14,-61
272.9,4,-71
273.7,3,-83
273.8,8,-79
274.0,2,-88
274.3,11,-85
275.5,12,-80
276.9,18,-88
277.0,9,-64
295.5,4,-81
296.2,11,-72
296.6,9,-88
296.7,13,-62
296.8,12,-79
296.9,6,-70
297.0,8,-83
297.4,18,-86
298.8,16,-77
299.0,1,-83
300.0,14,-88
321.2,13,-64
321.4,12,-70
321.6,7,-82
321.6,8,-85
321.7,14,-87
321.7,2,-58
322.1,4,-84
322.2,9,-80
322.6,11,-85
323.1,6,-86
323.8,16,-86
325.2,1,-86
348.0,11,-84
349.1,10,-86
349.4,9,-76
350.2,4,-85
350.4,7,-80
350.5,12,-85
350.8,18,-86
351.3,8,-75
352.1,13,-78
352.2,15,-83
373.5,11,-68
373.5,16,-78
373.8,9,-72
373.8,13,-84
374.5,14,-85
375.7,12,-82
375.8,7,-86
375.8,10,-71
376.0,6,-75
376.0,4,-79
399.0,1,-80
399.2,7,-81
399.5,2,-70
399.7,14,-78
400.4,6,-81
401.4,13,-85
402.8,9,-80
419.1,14,-87
419.2,6,-72
419.4,11,-85
420.0,15,-87
420.0,9,-68
420.1,7,-75
420.3,8,-87
421.0,12,-88
421.2,4,-87
421.5,1,-85
423.7,10,-83
442.1,8,-89
442.3,9,-79
442.5,6,-86
443.4,2,-83
443.9,16,-88
444.1,7,-75
444.6,10,-88
471.1,7,-66
471.5,6,-80
471.6,15,-83
472.5,18,-82
472.5,2,-70
472.9,8,-86
476.0,13,-69
498.1,7,-65
499.1,2,-77
499.4,13,-75
500.0,6,-75
501.4,8,-87
501.7,9,-83
501.9,11,-85
502.2,3,-80
519.0,6,-77
519.0,9,-79
519.1,7,-70
519.1,11,-86
520.8,14,-89
520.9,2,-77
521.2,13,-77
521.8,10,-87
522.7,16,-85
543.7,6,-73
544.2,2,-71
544.5,11,-91
544.6,13,-74
546.9,3,-76
547.0,7,-73
568.0,6,-75
568.3,7,-70
568.6,13,-78
569.7,14,-78
569.7,8,-83
570.5,2,-69
595.4,18,-90
595.4,8,-85
595.7,1,-89
596.1,11,-89
597.5,14,-90
597.8,7,-73
597.8,6,-83
600.0,2,-76
600.1,9,-86
624.1,7,-68
624.5,2,-68
624.7,6,-79
625.5,15,-85
627.7,11,-88
649.5,2,-78
649.5,18,-88
650.3,4,-83
650.3,13,-65
650.3,7,-64
651.3,11,-86
651.3,14,-81
651.3,6,-68
651.7,8,-85
676.4,2,-70
677.0,11,-85
677.3,7,-63
678.1,13,-69
678.6,12,-86
702.5,7,-68
702.7,11,-90
702.8,16,-85
702.9,14,-83
703.2,15,-82
703.5,2,-72
703.6,13,-66
703.8,6,-73
704.5,9,-78
704.8,10,-88
705.5,12,-83
706.0,8,-92
725.4,6,-83
725.8,8,-83
725.9,9,-79
726.0,2,-74
726.0,13,-73
726.2,7,-71
726.7,11,-84
727.5,3,-75
728.2,1,-90
752.4,4,-89
752.5,3,-75
752.6,13,-77
752.9,15,-91
753.0,7,-72
753.6,6,-78
753.7,9,-88
754.2,2,-76
755.0,12,-88
756.0,14,-87
756.5,8,-88
757.2,18,-87
778.7,2,-70
779.2,13,-74
779.4,6,-80
779.8,3,-81
779.8,7,-75
780.5,12,-85
781.6,16,-83
799.2,2,-78
799.7,6,-88
800.4,7,-74
800.7,13,-71
801.0,8,-89
801.8,14,-92
802.4,9,-89
819.3,2,-78
819.6,9,-82
819.9,7,-75
820.2,6,-83
821.3,13,-76
822.4,14,-89
822.6,18,-85
844.1,6,-82
844.1,10,-86
844.7,2,-79
845.4,7,-77
846.1,8,-89
846.2,16,-83
846.2,4,-88
847.3,9,-90
870.1,7,-80
870.4,13,-88
870.7,10,-88
870.7,6,-87
870.8,11,-82
872.2,2,-81
873.7,3,-90
874.6,9,-88
895.7,2,-78
895.9,11,-70
896.4,7,-70
896.5,18,-86
898.8,13,-69
899.1,16,-83
899.6,6,-78
899.9,15,-89
920.6,11,-73
920.6,7,-72
920.7,2,-76
921.8,9,-88
921.8,10,-90
922.8,14,-87
923.0,13,-75
924.2,3,-78
947.9,2,-69
947.9,6,-74
948.2,11,-66
949.3,7,-66
950.8,13,-70
968.1,7,-72
968.1,11,-68
968.3,8,-90
968.6,6,-74
969.7,2,-68
970.2,14,-87
972.0,13,-79
989.9,2,-75
990.2,1,-83
990.4,9,-82
990.5,16,-74
990.5,11,-75
990.9,18,-88
992.9,6,-77
993.0,13,-79
993.6,7,-77
1018.0,3,-78
1020.0,2,-69
1020.2,11,-64
1020.6,7,-66
1021.0,1,-87
1021.5,18,-87
1021.5,13,-83
1021.6,6,-75
1021.7,16,-68
1022.8,12,-88
1044.9,4,-86
1044.9,9,-83
1044.9,14,-65
1045.3,8,-80
1046.1,11,-83
1046.1,6,-88
1047.5,18,-77
1047.9,10,-83
1048.3,1,-83
1066.5,8,-79
1066.7,14,-63
1067.4,18,-73
1068.0,4,-83
1068.1,9,-84
1068.7,10,-81
1070.2,16,-88
1092.0,10,-86
1092.0,4,-75
1092.3,18,-78
1093.1,14,-87
1093.2,11,-89
1093.5,9,-81
1094.1,17,-83
1094.1,8,-79
1095.1,1,-84
1096.0,6,-84
1115.4,16,-82
1116.1,18,-70
1116.1,11,-86
1117.3,8,-88
1117.6,1,-76
1117.7,13,-85
1118.1,9,-76
1119.0,14,-65
1144.7,14,-68
1144.7,10,-88
1145.1,7,-88
1145.4,18,-76
1146.1,6,-87
1147.5,8,-81
1148.3,1,-86
1149.2,9,-88
1165.0,10,-88
1165.1,12,-81
1165.3,8,-83
1165.4,2,-85
1165.5,14,-65
1165.5,18,-85
1165.7,1,-87
1166.6,4,-90
1168.1,9,-86
1194.1,18,-87
1194.4,9,-80
1195.3,8,-83
1195.5,16,-89
1195.6,10,-88
1196.1,1,-84
1196.4,14,-80
1196.8,12,-88
1219.2,15,-82
1219.3,17,-69
1219.6,4,-77
1220.4,18,-82
1220.6,12,-84
1221.0,10,-87
1221.3,7,-77
1221.4,14,-60
1222.2,8,-81
1223.4,6,-83
1223.8,13,-88
1245.5,1,-86
1245.5,16,-88
1246.0,10,-87
1246.0,18,-74
1246.0,9,-86
1246.1,4,-86
1247.3,12,-87
1247.4,6,-90
1247.4,13,-76
1248.1,14,-60
1248.4,8,-76
1267.4,9,-83
1267.5,14,-62
1269.0,10,-80
1269.4,12,-81
1270.0,18,-78
1270.8,2,-83
1271.4,8,-77
1272.1,13,-78
1295.7,7,-87
1297.0,13,-68
1297.8,14,-79
1298.4,1,-91
1298.4,15,-85
1298.6,16,-89
1299.2,9,-86
1299.3,12,-81
1299.5,2,-88
1317.2,7,-69
1317.2,11,-85
1317.3,1,-89
1317.7,10,-88
1319.7,15,-77
1320.2,6,-90
1320.8,13,-85
1321.2,8,-83
1321.5,9,-81
1346.1,7,-73
1346.3,1,-88
1346.5,18,-79
1346.9,11,-80
1347.2,14,-87
1347.5,6,-83
1347.7,13,-85
1348.4,9,-81
1349.5,8,-88
1367.1,15,-82
1367.2,18,-87
1367.3,7,-68
1367.4,10,-83
1367.5,14,-91
1369.1,16,-81
1369.2,2,-88
1369.2,1,-80
1369.4,9,-84
1369.6,11,-83
1369.7,3,-89
1370.3,6,-91
1389.6,1,-83
