0.28011,31.25,1.6072,93.75,0.11185,156.25,0.070196,281.25,0.050254,3500,0.048182,3156.2,0.046131,2968.8,0.044948,218.75,0.043467,1625,0.042779,2625,0.042514,343.75,0.038474,1687.5,0.037037,1968.8,0.036997,3531.2,0.036514,3468.8,0.034935,1343.8,0.034658
0.79293,31.25,1.524,62.5,0.12275,156.25,0.1225,93.75,0.10889,125,0.1033,281.25,0.066928,406.25,0.06169,187.5,0.059044,218.75,0.055644,3406.2,0.051682,2343.8,0.050927,1843.8,0.049719,1531.2,0.048513,1500,0.042515,1375,0.040348,468.75,0.038024
1.3058,31.25,1.6118,93.75,0.10012,156.25,0.071714,218.75,0.062101,2781.2,0.0522,2031.2,0.049007,3218.8,0.043026,281.25,0.04233,343.75,0.041765,3031.2,0.040429,2093.8,0.040299,593.75,0.040271,3093.8,0.039609,812.5,0.038591,3156.2,0.038259,3000,0.035084
1.8186,31.25,1.5342,62.5,0.12753,156.25,0.12535,125,0.1164,93.75,0.10471,281.25,0.063066,187.5,0.06292,406.25,0.059284,2343.8,0.056343,1531.2,0.055688,218.75,0.050233,843.75,0.045865,1843.8,0.043388,531.25,0.041985,3093.8,0.041854,1500,0.040608
2.3315,31.25,1.5333,156.25,0.13271,93.75,0.12388,125,0.11473,62.5,0.10662,281.25,0.071233,406.25,0.068835,218.75,0.058376,187.5,0.052221,1531.2,0.047301,1000,0.043763,1500,0.04292,468.75,0.041273,2343.8,0.039874,843.75,0.039344,3312.5,0.036808
2.8442,31.25,1.6181,93.75,0.10862,156.25,0.069697,2031.2,0.053442,218.75,0.052956,3125,0.051754,2875,0.049166,875,0.048913,281.25,0.047761,2625,0.04381,1968.8,0.042131,343.75,0.041529,906.25,0.041336,843.75,0.040369,2937.5,0.037697,1093.8,0.037221
3.357,31.25,1.5253,156.25,0.13147,62.5,0.11878,125,0.1154,93.75,0.11071,281.25,0.063087,406.25,0.061384,1500,0.055085,187.5,0.054739,218.75,0.053762,1843.8,0.048803,2343.8,0.043941,1343.8,0.040863,1531.2,0.037464,468.75,0.035928,3218.8,0.035882
3.8699,31.25,1.6096,93.75,0.1162,156.25,0.067961,3156.2,0.049866,2937.5,0.047879,281.25,0.046165,1968.8,0.046044,218.75,0.044426,2875,0.043312,3218.8,0.04186,1562.5,0.038394,468.75,0.03828,1406.2,0.035851,2625,0.034432,343.75,0.034429,1906.2,0.033931
4.3827,31.25,1.6223,93.75,0.1074,156.25,0.071858,3000,0.069198,343.75,0.065078,281.25,0.064957,2000,0.058279,218.75,0.051981,2812.5,0.050727,3093.8,0.041687,3312.5,0.041477,1031.2,0.0398,1968.8,0.039241,1406.2,0.039197,1312.5,0.037539,718.75,0.036655
4.8955,31.25,1.3744,62.5,0.22228,187.5,0.081116,93.75,0.077392,343.75,0.069147,125,0.058339,1531.2,0.051032,250,0.04752,906.25,0.047348,718.75,0.045654,1343.8,0.045379,437.5,0.045121,656.25,0.042359,1187.5,0.042217,468.75,0.042074,1125,0.041112
5.4083,31.25,1.6138,93.75,0.11152,156.25,0.070273,218.75,0.06588,343.75,0.064795,1062.5,0.057687,281.25,0.055415,3781.2,0.049296,1937.5,0.047804,1031.2,0.045352,718.75,0.044495,2000,0.041939,468.75,0.03953,1406.2,0.039239,1093.8,0.038146,1000,0.03784
5.9211,31.25,1.1747,281.25,0.094364,125,0.075997,93.75,0.074212,156.25,0.060672,343.75,0.060569,218.75,0.05586,656.25,0.055516,1437.5,0.052624,187.5,0.051392,312.5,0.049777,593.75,0.046885,62.5,0.04657,1375,0.043311,1500,0.042671,1218.8,0.041192
