86.414,31.25,1.4466,62.5,0.23296,1343.8,0.078794,281.25,0.075232,187.5,0.069174,156.25,0.069149,1375,0.064292,1312.5,0.063976,1500,0.06088,312.5,0.060208,125,0.057668,1000,0.056961,2375,0.053863,937.5,0.053795,1093.8,0.05347,93.75,0.048688
86.926,31.25,1.4102,62.5,0.21847,1250,0.069959,93.75,0.068697,1562.5,0.066253,1500,0.061088,1000,0.060156,937.5,0.059525,125,0.058843,187.5,0.05781,312.5,0.056794,156.25,0.055381,656.25,0.055083,968.75,0.054107,1125,0.053975,1312.5,0.053206
87.696,31.25,1.1668,718.75,0.06909,750,0.065826,1156.2,0.063852,3625,0.063369,1468.8,0.055984,1218.8,0.055143,375,0.054812,1125,0.053644,1500,0.046001,781.25,0.04343,1406.2,0.042106,3250,0.041844,2593.8,0.04097,1093.8,0.039107,906.25,0.038728
88.219,31.25,1.6534,93.75,0.12015,156.25,0.068237,281.25,0.060097,1937.5,0.054984,3000,0.052126,3093.8,0.050371,218.75,0.050264,2906.2,0.049724,3125,0.049613,343.75,0.047825,2968.8,0.046744,3656.2,0.039233,1000,0.039033,3062.5,0.037464,1500,0.037454
88.721,31.25,1.6554,93.75,0.11716,156.25,0.072209,1937.5,0.065938,2906.2,0.063021,218.75,0.062207,3343.8,0.050973,3250,0.044711,3093.8,0.044621,1906.2,0.043255,281.25,0.041204,2843.8,0.03604,468.75,0.035148,343.75,0.034877,1625,0.032326,593.75,0.032286
89.234,31.25,1.5828,156.25,0.13606,93.75,0.1087,62.5,0.10599,125,0.10153,1500,0.060409,218.75,0.059084,593.75,0.057102,281.25,0.050262,250,0.049502,1343.8,0.045658,187.5,0.04464,1125,0.044033,1531.2,0.043975,406.25,0.043955,3093.8,0.041549
89.747,31.25,1.6531,93.75,0.12193,156.25,0.068126,218.75,0.056977,1937.5,0.056635,3062.5,0.055398,2968.8,0.051811,281.25,0.045711,3125,0.04377,343.75,0.042401,1687.5,0.03854,2593.8,0.036954,2656.2,0.036785,3437.5,0.036058,2000,0.034652,1843.8,0.034354
90.26,31.25,1.4093,62.5,0.22548,93.75,0.070887,187.5,0.059747,125,0.059337,1562.5,0.059191,156.25,0.054792,218.75,0.046099,1500,0.04567,312.5,0.045032,937.5,0.044199,2312.5,0.039862,656.25,0.038139,1312.5,0.037675,2406.2,0.037553,2875,0.036749
90.773,31.25,1.4669,62.5,0.18248,156.25,0.076025,93.75,0.061457,3031.2,0.047306,125,0.043854,2875,0.04295,250,0.041469,1468.8,0.037211,312.5,0.036168,281.25,0.036084,1843.8,0.035936,3093.8,0.035658,1093.8,0.034531,343.75,0.033402,2000,0.033237
91.285,31.25,1.6612,93.75,0.11564,156.25,0.077428,1250,0.068307,1968.8,0.068049,218.75,0.061728,2937.5,0.059747,3187.5,0.058992,1281.2,0.055745,281.25,0.050809,1218.8,0.050368,3125,0.050318,1906.2,0.049977,2531.2,0.049682,1343.8,0.047591,1312.5,0.043518
